,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,15861316.000,12288104.000,16669621.000,4931005.000,4824341.000,4764487.000,5779215.000,4316412.000,4763502.000,4956232.000,6121161.000,5016607.000,5409361.000,4131620.000,2760288.000,2264725.000,2071765.000,2276717.000,2215242.000,1810015.000,1790256.000
AccountsReceivableNet,,,,,,,,,,,,10756000.000,6494000.000,5070000.000,,,,,,,
AccountsReceivableNetCurrent,25444738.000,22232336.000,22343304.000,11263660.000,10903997.000,8363089.000,9986639.000,9099911.000,9427733.000,8614396.000,9697262.000,10755652.000,6494890.000,5069955.000,4087358.000,3769383.000,2886154.000,4328118.000,3211144.000,3662932.000,4199674.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,1218750.000,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,194963.000,309924.000,168598.000,139557.000,74126.000,46816.000,11371.000,30855.000,9731.000,23265.000,4908.000,2250.000,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,1462500.000,1381249.000,1300000.000,1520205.000,301455.000,0.000,0.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,7626552.000,,,,6051792.000,,,1364423.000,,,,1409945.000,,,,1402762.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,1410681.000,1451058.000,1433066.000,1434828.000,1468686.000,1433541.000,1202993.000,1294816.000,1177794.000,1232003.000,358274.000,345430.000,349723.000,349076.000,0.000,0.000,0.000,,,,
AdditionalPaidInCapitalCommonStock,50477946.000,50493039.000,50477543.000,50835855.000,50834577.000,50844183.000,52146305.000,62803147.000,66671222.000,66672106.000,66672106.000,66968332.000,70380397.000,80469531.000,83916701.000,85653220.000,85940389.000,85962888.000,86219242.000,87389538.000,89003669.000
AllowanceForDoubtfulAccountsReceivableCurrent,905378.000,1507887.000,1662168.000,1682840.000,1635761.000,1427308.000,1382778.000,999643.000,998493.000,1033786.000,1086000.000,1141000.000,92000.000,92000.000,92000.000,92000.000,92000.000,92000.000,92000.000,206000.000,247000.000
Assets,51881278.000,37694451.000,35795399.000,21479249.000,24105064.000,18144966.000,18734854.000,18415830.000,22376173.000,22021726.000,20823903.000,14784864.000,15157193.000,17394906.000,7428890.000,6942079.000,5804179.000,7152679.000,6501707.000,6853978.000,7145106.000
AssetsCurrent,41602657.000,29648736.000,28557252.000,15897614.000,17931300.000,14595916.000,15497773.000,15576350.000,16658109.000,16608595.000,16016709.000,13490769.000,14005704.000,16246587.000,7255751.000,6687285.000,5545217.000,6829180.000,6124314.000,6458693.000,6810979.000
AssetsHeldForSaleCurrent,,,,,,,,1843353.000,1707332.000,,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,,,405542.000,329725.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,2248895.000,2037057.000,4374742.000,3166277.000,14000.000,5543370.000,6016170.000,0.000,0.000,0.000,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,1843353.000,1707332.000,4001812.000,2972938.000,0.000,4566251.000,5037959.000,0.000,0.000,0.000,,,,
BillingsInExcessOfCost,,,,1980538.000,-1687438.000,1642501.000,1713702.000,1998367.000,1656874.000,1448563.000,1213690.000,1843517.000,,,,,,,,,
BillingsInExcessOfCostCurrent,2610337.000,3248558.000,3594193.000,1980538.000,1687438.000,1642501.000,1713702.000,1998367.000,1656874.000,1448563.000,1213690.000,1843517.000,1346461.000,1471816.000,1549500.000,1721301.000,1358289.000,1901295.000,1730996.000,2481122.000,2105797.000
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,1058680.000,,,,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,970010.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,877.000,0.000,0.000,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,877.000,,,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,3124741.000,3207305.000,2940793.000,0.000,0.000,,,,,,,,
