,2017-03-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,10000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1232904.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
IncreaseDecreaseInAccruedLiabilities,-231141.000
IncreaseDecreaseInDueFromRelatedParties,-436.000
IncreaseDecreaseInPrepaidExpense,274475.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,-1750.000
InvestmentIncomeNonoperating,336567.000
NetCashProvidedByUsedInFinancingActivities,401509025.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,401509025.000
NetCashProvidedByUsedInInvestingActivities,-400335394.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-400335394.000
NetCashProvidedByUsedInOperatingActivities,59273.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,59273.000
OperatingIncomeLoss,-184970.000
PaymentsToAcquireInvestments,400000000.000
ProceedsFromIssuanceInitialPublicOffering,400000000.000
ProceedsFromIssuanceOfWarrants,10000000.000
ProfessionalFees,139970.000
ProfitLoss,151597.000
StockIssuedDuringPeriodValueNewIssues,400000000.000
TaxesExcludingIncomeAndExciseTaxes,45000.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,0.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,0.000
