,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,267135.000,,,,-144452.000,,
DebtConversionConvertedInstrumentAmount1,500000.000,,,,500000.000,,
DebtInstrumentRedemptionPricePercentage,1.000,,,,1.000,,
GeneralAndAdministrativeExpense,10000.000,,,,10000.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,-0.030,-0.050,-0.110,-0.050,-0.120,-0.440
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-53408.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-24928.000,,
InterestIncomeOther,,,45123.000,,22412.000,37928.000,52376.000
MarketableSecuritiesUnrealizedGainLoss,,,20438.000,,12930.000,-2415.000,5095.000
NetCashProvidedByUsedInFinancingActivities,270110.000,,,,31636.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,270110.000,,,,31636.000,,
NetCashProvidedByUsedInOperatingActivities,-2975.000,,,,-176088.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2975.000,,,,-176088.000,,
NetIncomeLoss,-2975.000,-62232.000,-112228.000,-214851.000,-112266.000,-292236.000,-1077936.000
OperatingCostsAndExpenses,2975.000,62232.000,177789.000,,147608.000,327749.000,1135407.000
OperatingIncomeLoss,,,-177789.000,,-147608.000,-327749.000,-1135407.000
PaymentsForRepurchaseOfInitialPublicOffering,58307.000,,,,,,
ProceedsFromIssuanceOfCommonStock,25000.000,,,,,,
ProceedsFromNotesPayable,300000.000,,,,,,
ProceedsFromRelatedPartyDebt,3417.000,,,,31636.000,,
ServicingFees,,,,,30000.000,30000.000,30000.000
StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,187500.000,,5318255.000,,5282690.000,,
StockIssuedDuringPeriodValueNewIssues,25000.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1250000.000,2286267.000,2384499.000,-3842570.000,2422786.000,2436685.000,2467845.000
