,2011-01-01,2011-12-31,2012-12-29,2013-12-28,2015-01-03,2016-01-02,2016-12-31
AdjustmentForAmortization,,5900000.000,7200000.000,8000000.000,9100000.000,8600000.000,8400000.000
AllocatedShareBasedCompensationExpense,,,6300000.000,4900000.000,7500000.000,5600000.000,6900000.000
AmortizationOfIntangibleAssets,,5900000.000,7200000.000,8000000.000,9100000.000,8600000.000,8400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,400000.000
AssetImpairmentCharges,,200000.000,583000.000,1251000.000,0.000,0.000,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,3.570,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,3.510,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,84000000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,925000000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,400000.000,300000.000,1100000.000,2400000.000,200000.000,100000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,1700000.000,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,48400000.000,,,,
BusinessCombinationSeparatelyRecognizedTransactionsNetGainsAndLosses,,,,,,2723000.000,0.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,12212000.000,0.000,0.000,,
CapitalExpendituresIncurredButNotYetPaid,,187000.000,3265000.000,1112000.000,1030000.000,960000.000,366000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,13267000.000,-49999000.000,31215000.000,-75412000.000,22420000.000,22770000.000
CommonStockDividendsPerShareCashPaid,,,,,0.347,0.383,0.398
CommonStockDividendsPerShareDeclared,,0.540,0.570,0.305,,,
ComprehensiveIncomeNetOfTax,,,74982000.000,84375000.000,16622000.000,19250000.000,70501000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,874000.000,415000.000,570000.000,121000.000,345000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,75856000.000,84790000.000,17192000.000,19371000.000,70846000.000
ConcentrationRiskPercentage1,,,,0.100,,,
CostOfGoodsAndServicesSold,,548772000.000,589681000.000,633948000.000,703367000.000,627315000.000,618450000.000
CurrentFederalTaxExpenseBenefit,,7300000.000,13900000.000,10800000.000,7400000.000,1200000.000,9600000.000
CurrentForeignTaxExpenseBenefit,,11300000.000,7900000.000,14300000.000,12200000.000,17400000.000,11400000.000
CurrentIncomeTaxExpenseBenefit,,19500000.000,23700000.000,27200000.000,21300000.000,19400000.000,21800000.000
CurrentStateAndLocalTaxExpenseBenefit,,900000.000,1900000.000,2100000.000,1700000.000,800000.000,800000.000
DeferredFederalIncomeTaxExpenseBenefit,,2100000.000,4600000.000,4300000.000,3300000.000,-1800000.000,2900000.000
DeferredForeignIncomeTaxExpenseBenefit,,1800000.000,3300000.000,-1300000.000,-3800000.000,-4000000.000,-1000000.000
DeferredIncomeTaxExpenseBenefit,,3867000.000,8571000.000,1707000.000,-2415000.000,-6802000.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,700000.000,-1300000.000,-1900000.000,-1000000.000,1100000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,6500000.000,1500000.000,700000.000,
