,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,5466000.000,,,,-1320000.000,,,,-1049000.000,,,,-1448000.000,,,,-703000.000
AccretionExpense,,,,,,,,,,,,,,,,,,6191000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1441000.000,,,,720000.000,,,,665000.000,,,,929000.000,,,,902000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,3000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,630.000,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,14054000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,37155000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,23101000.000,,,,,,,,,,,,
BankOwnedLifeInsuranceIncome,,,,,,,,,,394000.000,402000.000,421000.000,397000.000,395000.000,486000.000,497000.000,483000.000,470000.000
BusinessCombinationAcquisitionRelatedCosts,,,0.000,0.000,,,,,,,,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,,1048000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-349987000.000,,,,8355000.000,,,,233125000.000,,,,27532000.000,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,,21302000.000,,,,119298000.000,,,,110818000.000,,,,75007000.000,,,,59591000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,16134000.000,,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToNonaccretableDifference,,1202000.000,,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,,16900000.000,,,,12694000.000,,,,10294000.000,,,,5871000.000
