,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,16615000.000,20067000.000,22955000.000,23682000.000,20910000.000,23694000.000,22280000.000,29761000.000,24416000.000,26677000.000,23566000.000,22446000.000,24089000.000,26973000.000,28529000.000,31914000.000,30273000.000,32301000.000,28094000.000,33056000.000,31671000.000,36909000.000,29647000.000,39426000.000
AccountsPayableCurrentAndNoncurrent,,48048000.000,25777000.000,20300000.000,7299000.000,14048000.000,10549000.000,6334000.000,2609000.000,5762000.000,22243000.000,45444000.000,25489000.000,25032000.000,32949000.000,25482000.000,24406000.000,21534000.000,22043000.000,21247000.000,26914000.000,46549000.000,56428000.000,75884000.000,74795000.000
AccumulatedAmortizationDeferredFinanceCosts,,4870000.000,5852000.000,6831000.000,7749000.000,8684000.000,9620000.000,10531000.000,8633000.000,9426000.000,4849000.000,4013000.000,4850000.000,5217000.000,6820000.000,7693000.000,8515000.000,9525000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,,,,-201000.000,-1056000.000,-1040000.000,-950000.000
AdditionalPaidInCapital,,875648000.000,999490000.000,927902000.000,915438000.000,838171000.000,899361000.000,915119000.000,939095000.000,938765000.000,892358000.000,900959000.000,913442000.000,868360000.000,764025000.000,724831000.000,766821000.000,812934000.000,684968000.000,808913000.000,726438000.000,792004000.000,766732000.000,773321000.000,631022000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,900000.000,1200000.000,1300000.000,1400000.000,1600000.000,1600000.000,1600000.000,4900000.000,5100000.000,5100000.000,5100000.000,5100000.000,5100000.000,5100000.000,5100000.000,23600000.000,23600000.000,23600000.000
Assets,,2485690000.000,2485823000.000,2491371000.000,2533511000.000,2522442000.000,2528399000.000,2530859000.000,2524919000.000,2520429000.000,2751550000.000,2680588000.000,2759742000.000,2771270000.000,2836348000.000,2864679000.000,2961530000.000,2948720000.000,2815492000.000,3081232000.000,3042983000.000,2964800000.000,3038464000.000,3178012000.000,3316466000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,,,,,,,,,,20382000.000,20711000.000,21031000.000,21345000.000,11361000.000,11638000.000
BelowMarketLeaseGross,,,,,,,,,,,,,,,,,,,,24175000.000,24175000.000,24175000.000,24175000.000,13575000.000,13575000.000
BelowMarketLeaseNet,,,,,,,,,,,,,,,,,,,,3793000.000,3464000.000,3144000.000,2830000.000,2214000.000,1937000.000
BuildingsAndImprovementsGross,,1776396000.000,1890922000.000,2123377000.000,2309961000.000,2312187000.000,2313693000.000,2315499000.000,2412485000.000,2419359000.000,2420123000.000,2420986000.000,2423357000.000,2524016000.000,2623539000.000,2624963000.000,2731820000.000,2799849000.000,2736936000.000,2741894000.000,2818267000.000,2942410000.000,3018361000.000,3019725000.000,3141102000.000
CashAndCashEquivalentsAtCarryingValue,,111025000.000,31827000.000,14402000.000,55198000.000,40777000.000,14716000.000,23578000.000,17670000.000,14373000.000,198196000.000,38733000.000,71786000.000,56141000.000,29598000.000,27059000.000,105887000.000,67836000.000,31230000.000,242533000.000,277036000.000,61821000.000,38624000.000,44980000.000,31125000.000
CommitmentsAndContingencies,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,60934509.000,61181294.000,62489742.000,62914987.000,63098510.000,63297595.000,63296253.000,63340929.000,64645117.000,64700976.000,64722005.000,65205274.000,65804748.000,65831672.000,66061804.000,65375225.000,65386777.000,65381914.000,66105650.000,74421820.000,75548173.000,75576481.000,75914763.000,77836170.000,77845588.000
CommonStockSharesOutstanding,60934509.000,61181294.000,62489742.000,62914987.000,63098510.000,63297595.000,63296253.000,63340929.000,64645117.000,64700976.000,64722005.000,65205274.000,65804748.000,65831672.000,66061804.000,65375225.000,65386777.000,65381914.000,66105650.000,74421820.000,75548173.000,75576481.000,75914763.000,77836170.000,77845588.000
CommonStockValue,,61000.000,62000.000,63000.000,63000.000,63000.000,63000.000,63000.000,65000.000,65000.000,65000.000,65000.000,66000.000,66000.000,66000.000,65000.000,65000.000,65000.000,66000.000,74000.000,76000.000,76000.000,76000.000,78000.000,78000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,0.030,,,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,1215000000.000,1213750000.000,1212500000.000,1262176000.000,1407819000.000,1543497000.000
