,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,1929513.000,1887740.000,1789482.000,1357365.000,,,401391.000,,317323.000,421826.000
AccountsPayableCurrent,,,,,422392.000,410766.000,1052476.000,794801.000,870136.000,1137406.000
AccountsReceivableGrossCurrent,,,,,1243958.000,,,,1800314.000,1598606.000
AccountsReceivableNetCurrent,198551.000,188551.000,192296.000,195312.000,1243958.000,2631996.000,1551815.000,2347184.000,1774583.000,1648274.000
AccruedEmployeeBenefitsCurrent,,,,,801009.000,806693.000,863117.000,860443.000,814763.000,771927.000
AccruedLiabilitiesCurrent,,,,,,,338072.000,,264964.000,312600.000
AccruedPayrollTaxesCurrent,,,,,,,185691.000,,237769.000,209714.000
AccruedVacationCurrent,,,,,,,326667.000,,230967.000,255254.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,97461.000,100743.000,103499.000,105639.000,-8529.000,,,-150131.000,-135227.000,-168961.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-265856.000,-167296.000,-582469.000,,-1415849.000,-2026813.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-981258.000,,
AdditionalPaidInCapitalCommonStock,37053715.000,36120111.000,36063970.000,36080521.000,45423175.000,45423175.000,45423175.000,45423175.000,45439172.000,45750754.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,207506.000,106256.000,106256.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,-207506.000,-106256.000,-106256.000
AssetRetirementObligationsNoncurrent,300000.000,300000.000,300000.000,300000.000,,,,,,
Assets,8420618.000,9227620.000,8988733.000,8497178.000,8635745.000,8807487.000,21305261.000,22965266.000,22924040.000,22172791.000
AssetsCurrent,356603.000,1703579.000,1484485.000,796490.000,3982253.000,3596507.000,3282501.000,3916040.000,3973584.000,3448231.000
AssetsHeldForSaleLongLived,,,,,0.000,,,,,
AssetsNoncurrent,,,,,4653492.000,5210980.000,18022760.000,19049226.000,18950456.000,18724560.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,0.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,371276.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,1317842.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,1448770.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,-1529128.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,-288694.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,6007137.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,109440.000,,,,,
