,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,126059.000,32745.000,76909.000,74071.000,38989.000,50064.000,72324.000,114191.000,196025.000,303249.000,162282.000,372993.000,433005.000,245234.000,,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,,,,,172538.000,228231.000
AccountsPayableCurrent,70010.000,26300.000,,,,,,,,,,,,,,245234.000,190764.000,83354.000,102805.000
AccountsPayableRelatedPartiesCurrent,252364.000,346833.000,421500.000,101191.000,164435.000,231502.000,192053.000,292285.000,331985.000,360984.000,341495.000,478162.000,107912.000,360984.000,377445.000,104214.000,45165.000,53748.000,132394.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,1161.000,165.000
AccountsReceivableNetCurrent,27500.000,30020.000,145020.000,20.000,20.000,20.000,2520.000,2520.000,2520.000,2520.000,2520.000,2520.000,,,60033.000,76406.000,51962.000,21800.000,85173.000
AccruedAdvertisingCurrent,,,,,,,,20000.000,20000.000,20000.000,20000.000,20000.000,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,122237.000,293607.000,343217.000,129351.000,108073.000,,
AccruedLiabilitiesCurrent,,,,,,,,18005.000,5473.000,7071.000,12726.000,26734.000,16732.000,50734.000,58137.000,184656.000,184656.000,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,21997.000,12105.000,196509.000,195148.000
AccruedSalariesCurrent,,,,,,,,274280.000,331985.000,353913.000,328769.000,451428.000,91180.000,152875.000,319308.000,82217.000,33060.000,52587.000,132229.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,117.000,446.000,779.000,1115.000,1499.000,1970.000,3128.000,5871.000,8622.000,11452.000,14287.000,17123.000,19970.000,22837.000,25710.000,28600.000,31387.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,150000.000,-798.000,,,,,,,,1045.000,,,,,,,,,
AdditionalPaidInCapital,449931.000,672026.000,2070554.000,2232879.000,2590419.000,2590419.000,2657659.000,2678054.000,2963638.000,,,,,,,,7587514.000,8197449.000,8414653.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,3472904.000,3645558.000,4667180.000,6804705.000,6934493.000,6958689.000,7291394.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,35000.000,,,,,,,,,,,,,,,,,,
Assets,1319726.000,223465.000,318253.000,183394.000,267885.000,125941.000,556193.000,495088.000,567706.000,81324.000,101732.000,946741.000,1597402.000,2807095.000,3266443.000,3242491.000,3215881.000,3228442.000,3216523.000
