,2011-09-30,2012-03-31,2012-06-30
AmortizationOfIntangibleAssets,,458487.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,0.000,
CapitalizedComputerSoftwareAdditions,,-472993.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-6418834.000,
ComprehensiveIncomeNetOfTax,3485318.000,-1338949.000,-16711788.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,57098.000,-138657.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-1477606.000,
CostOfGoodsSold,10315504.000,4719407.000,5607483.000
CostOfRevenue,18977223.000,10498307.000,10408205.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,0.000,
DeferredIncomeTaxExpenseBenefit,,-195466.000,
Depreciation,,2989548.000,
EffectOfExchangeRateOnCashAndCashEquivalents,,19602.000,
GainLossOnSaleOfPropertyPlantEquipment,,7289.000,
GeneralAndAdministrativeExpense,5181609.000,5648632.000,8881630.000
GoodwillImpairmentLoss,,,7806690.000
GrossProfit,9485348.000,5781682.000,2875403.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,906875.000,-3098682.000,-18105397.000
IncomeLossFromContinuingOperationsPerBasicShare,0.020,-0.110,-0.620
IncomeLossFromContinuingOperationsPerDilutedShare,0.020,-0.110,-0.620
IncomeTaxExpenseBenefit,11807.000,-27001.000,-546672.000
IncomeTaxesPaid,,209740.000,
IncreaseDecreaseInAccountsReceivable,,1908668.000,
IncreaseDecreaseInCustomerAdvances,,-1239856.000,
IncreaseDecreaseInIncomeTaxes,,11979.000,
IncreaseDecreaseInInventories,,3687425.000,
IncreaseDecreaseInOtherAccountsPayable,,-1213669.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,5416757.000,
IncreaseDecreaseInOtherReceivables,,-1224617.000,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,-346883.000,
InterestExpense,943947.000,828186.000,1174288.000
InterestExpenseRelatedParty,,0.000,
InterestPaid,,807734.000,
InventoryWriteDown,,1057033.000,
InvestmentIncomeInterest,119861.000,76676.000,44635.000
NetCashProvidedByUsedInFinancingActivities,,-5051745.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-5051745.000,
NetCashProvidedByUsedInInvestingActivities,,-698783.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-698783.000,
NetCashProvidedByUsedInOperatingActivities,,-687908.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-687908.000,
NetIncomeLoss,895068.000,-2859798.000,-16851414.000
NetIncomeLossAttributableToNoncontrollingInterest,-32759.000,-211883.000,-707311.000
OperatingIncomeLoss,1365394.000,-3208605.000,-17063073.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,1594075.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,2590250.000,1594075.000,147634.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,-699303.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,3428220.000,,-17411091.000
OtherIncome,433545.000,299693.000,442810.000
OtherNonoperatingIncome,-109459.000,467653.000,-130346.000
PaymentsForRepurchaseOfCommonStock,,315577.000,
PaymentsToAcquirePropertyPlantAndEquipment,,313820.000,
ProceedsFromDividendsReceived,,79368.000,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,1231501.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,8662.000,
ProceedsFromShortTermDebt,,15994996.000,
ProfitLoss,927827.000,-3071681.000,-17558725.000
ProvisionForDoubtfulAccounts,,781955.000,
RepaymentsOfSecuredDebt,,8894.000,
RepaymentsOfShortTermDebt,,22237204.000,
ResearchAndDevelopmentExpense,1106500.000,1481027.000,1236006.000
RevenueFromGrants,475026.000,393780.000,217675.000
RevenueOtherManufacturedProducts,13042469.000,6037489.000,6450912.000
Revenues,28462571.000,16279989.000,13283608.000
SalesRevenueNet,28029026.000,15980296.000,12840798.000
SellingExpense,1831845.000,1860628.000,2014150.000
TechnologyServicesCosts,5983569.000,2641726.000,3115447.000
TechnologyServicesRevenue,8134110.000,3576377.000,4226329.000
WeightedAverageNumberOfDilutedSharesOutstanding,53801841.000,27048521.000,27007608.000
WeightedAverageNumberOfSharesOutstandingBasic,53801841.000,27048521.000,27007608.000
