,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,26961000.000,30756000.000,37419000.000,35341000.000,36341000.000,33667000.000,38816000.000,50417000.000,38068000.000,42356000.000,42711000.000,45518000.000,42900000.000,41390000.000,41611000.000,47011000.000
AccountsReceivableNetCurrent,61227000.000,70444000.000,70614000.000,78016000.000,71328000.000,85142000.000,86413000.000,113190000.000,101042000.000,93275000.000,100794000.000,93836000.000,99096000.000,108560000.000,114411000.000,104028000.000
AccruedBonusesCurrent,,,,10654000.000,,,,,,,,,,,,12428000.000
AccruedPayrollTaxesCurrent,,,,30578000.000,,,,19849000.000,,,,4604000.000,,,,15089000.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,,,36119000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,45690000.000,,,,57495000.000,,,,81720000.000,,,,94567000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,335000.000,556000.000,-3695000.000,-3973000.000,-1762000.000,-2324000.000,-1431000.000,-1268000.000,-2773000.000,-2705000.000,299000.000,416000.000,237000.000,298000.000,-3485000.000,-5664000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,0.000,0.000,0.000,,,,0.000,,,,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,1275000.000,1272000.000,1552000.000,1586000.000,1152000.000,1168000.000,1340000.000,2064000.000,1795000.000,2689000.000,2814000.000,1996000.000,1709000.000,1577000.000,1598000.000,1544000.000
Assets,831966000.000,893434000.000,979686000.000,1031199000.000,1065063000.000,1001950000.000,1115383000.000,2024339000.000,1969235000.000,1958504000.000,1948036000.000,1897598000.000,1925320000.000,1888911000.000,1824569000.000,1926488000.000
AssetsCurrent,599158000.000,679104000.000,608923000.000,611543000.000,633111000.000,585257000.000,691545000.000,649909000.000,608524000.000,607768000.000,641180000.000,634460000.000,662161000.000,630997000.000,606248000.000,744981000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,521376000.000,532367000.000,559787000.000,520269000.000,476669000.000,613906000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,30965000.000
AvailableForSaleSecurities,,,,,,,,,,,,,397881000.000,371669000.000,303281000.000,350053000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,0.000,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,,377887000.000,360475000.000,365167000.000,390823000.000,249081000.000,275463000.000,300169000.000,313101000.000,324014000.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,-81000.000,103000.000,96000.000,34000.000,,35000.000,125000.000,26000.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,,,,0.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,0.000,0.000,,,,0.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,-137000.000,157000.000,77000.000,160000.000,,71000.000,34000.000,105000.000,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,15215000.000,15898000.000,16117000.000,4199000.000,0.000,0.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,47800000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,53405000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,119144000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,1450000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,3784000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,9351000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,82799000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,17060000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,,,7709000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,371000.000,,,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,,,,,,,,,21.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,,0.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,36345000.000,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,6500000.000,,,,6900000.000,,,,7700000.000,,,,9900000.000
CashAndCashEquivalentsAtCarryingValue,196948000.000,180898000.000,153856000.000,215476000.000,254296000.000,185019000.000,279281000.000,280509000.000,227347000.000,218663000.000,207811000.000,208022000.000,244899000.000,217611000.000,207782000.000,296384000.000
CashAndCashEquivalentsFairValueDisclosure,,180898000.000,153856000.000,215476000.000,254296000.000,185019000.000,279281000.000,280509000.000,227347000.000,218663000.000,207811000.000,208022000.000,244900000.000,217611000.000,207782000.000,296384000.000
CommonStockIncludingAdditionalPaidInCapital,582010000.000,626333000.000,633028000.000,631921000.000,673139000.000,607890000.000,613889000.000,757777000.000,769798000.000,776302000.000,758143000.000,702928000.000,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000.000,600000000.000,600000000.000,600000000.000,600000.000,600000000.000,600000000.000,600000000.000,600000.000
CommonStockSharesIssued,153457000.000,155387000.000,155014000.000,157454000.000,158517000.000,154206000.000,153868000.000,163336.000,163155000.000,164229000.000,161874000.000,159845.000,,159709000.000,155090000.000,157670.000
CommonStockSharesOutstanding,153457000.000,155387000.000,155014000.000,157454000.000,158517000.000,154206000.000,153868000.000,163336.000,163155000.000,164229000.000,161874000.000,159845.000,,159709000.000,155090000.000,157670.000
CommonStocksIncludingAdditionalPaidInCapital,,,,,,,,,,,,,724319000.000,688133000.000,622920000.000,649697000.000
ConcentrationRiskPercentage,,0.100,0.100,,,,,,,,,,,,,
DebtCurrent,,,,,,,,5327000.000,0.000,0.000,0.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,,,,0.030,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,575000000.000,,,,,,,,
DebtInstrumentFairValue,,,,,,,,575000000.000,,,,525000000.000,,,,510000000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,0.020,0.020,0.020,
DebtInstrumentUnamortizedDiscount,,,,,,,,2900000.000,,2700000.000,2600000.000,,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,,521250000.000,517500000.000,513750000.000,
DeferredRevenue,,133668000.000,147720000.000,157379000.000,169649000.000,173318000.000,240597000.000,270612000.000,295610000.000,310870000.000,308791000.000,312475000.000,,,,323738000.000
DeferredRevenueCurrent,103237000.000,103301000.000,114425000.000,121131000.000,130197000.000,134010000.000,152956000.000,182219000.000,203626000.000,213112000.000,212440000.000,217131000.000,231430000.000,231142000.000,228038000.000,219600000.000
DeferredRevenueNoncurrent,28898000.000,30367000.000,33295000.000,36248000.000,39452000.000,39308000.000,87641000.000,88393000.000,91984000.000,97758000.000,96351000.000,95344000.000,93386000.000,87863000.000,84041000.000,94552000.000
DeferredTaxAssetsGrossCurrent,,,,,,,,,,,,,,,,31802000.000
DeferredTaxAssetsGrossNoncurrent,,,,56708000.000,57934000.000,56485000.000,52159000.000,6457000.000,1663000.000,77000.000,78000.000,,,,,1000.000
DeferredTaxAssetsNetCurrent,22817000.000,19260000.000,17034000.000,16783000.000,19003000.000,15499000.000,16856000.000,11185000.000,12707000.000,18312000.000,19013000.000,7222000.000,10434000.000,17255000.000,17807000.000,31802000.000
DeferredTaxAssetsNetNoncurrent,38842000.000,40959000.000,45728000.000,56604000.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,31200000.000,,,,60700000.000,,,,24900000.000,,,,22500000.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,900000.000,,,,1700000.000,,,,1400000.000,,,,1400000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,25000000.000,,,,55100000.000,,,,7600000.000,,,,4900000.000
DeferredTaxLiabilities,,,,,,,,,,,,,,,,15130000.000
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,,,,,,46933000.000
DeferredTaxLiabilitiesNoncurrent,,,,,,,,109311000.000,106319000.000,80479000.000,70022000.000,48548000.000,45881000.000,42789000.000,38939000.000,46933000.000
DerivativeAssets,,,,,179000.000,31000.000,222000.000,87000.000,23000.000,111000.000,464000.000,331000.000,134000.000,404000.000,1000.000,0.000
DerivativeFairValueOfDerivativeAsset,,,,,179000.000,31000.000,222000.000,87000.000,23000.000,111000.000,464000.000,331000.000,134000.000,404000.000,1000.000,
DerivativeFairValueOfDerivativeLiability,,,,,,167000.000,,,,,,,,,,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,,,,68000.000,618000.000,263000.000,1000.000,103000.000,,,,
DerivativeLiabilities,,,,,,167000.000,,68000.000,618000.000,263000.000,1000.000,103000.000,18000.000,159000.000,1808000.000,2298000.000
DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,,,,,,,,,,,,,,,,14386000.000
DisposalGroupLiabilitiesOfBusinessTransferredUnderContractualArrangement,,,,,,,,,,,,,,,,9600000.000
EmployeeRelatedLiabilitiesCurrent,29243000.000,26503000.000,32393000.000,61256000.000,33659000.000,29269000.000,37853000.000,60501000.000,46376000.000,38454000.000,48838000.000,51988000.000,50344000.000,40816000.000,47813000.000,48740000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,22614000.000,,,,48502000.000,,,,151476000.000,,,,188411000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,105474000.000,,,,,,,,20750000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,101769000.000,,,,,,,,71609000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,59013000.000,,,,,,,,27040000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,74067000.000,,,,,,,,57795000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,82241000.000,,,,,,,,59013000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,83618000.000,,,,,,,,68337000.000
FiniteLivedIntangibleAssetsGross,,,1300000.000,92800000.000,,,,557256000.000,,,,557855000.000,,,,492955000.000
FiniteLivedIntangibleAssetsNet,,,46304000.000,,,,,506182000.000,,,,,,,,304544000.000
ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAtFairValueNet,,,,,3700000.000,4500000.000,5100000.000,12600000.000,9900000.000,8800000.000,9100000.000,11700000.000,11100000.000,11900000.000,11800000.000,13200000.000
Goodwill,25078000.000,25078000.000,117689000.000,117474000.000,117626000.000,117626000.000,117626000.000,699785000.000,700962000.000,702519000.000,702519000.000,704305000.000,704305000.000,704305000.000,704305000.000,669716000.000
IntangibleAssetsNetExcludingGoodwill,28665000.000,26494000.000,73449000.000,68274000.000,69026000.000,62810000.000,57895000.000,506842000.000,481532000.000,455313000.000,429496000.000,404467000.000,382457000.000,361129000.000,340007000.000,304544000.000
InventoryFinishedGoods,,10303000.000,11095000.000,7241000.000,14122000.000,11594000.000,12604000.000,16682000.000,18124000.000,19351000.000,21314000.000,15430000.000,14388000.000,12557000.000,12699000.000,11587000.000
InventoryNet,15527000.000,14979000.000,15399000.000,11437000.000,18877000.000,18230000.000,18840000.000,24175000.000,26722000.000,27865000.000,31687000.000,25025000.000,21218000.000,17504000.000,17517000.000,14786000.000
InventoryRawMaterials,,1639000.000,1226000.000,1405000.000,1939000.000,2648000.000,2940000.000,2613000.000,2942000.000,3132000.000,5376000.000,5069000.000,3997000.000,2754000.000,3136000.000,2387000.000
InvestmentOwnedAtFairValue,,430227000.000,405404000.000,,,,,,,,,,,,,
InvestmentsFairValueDisclosure,,430227000.000,405404000.000,377887000.000,360475000.000,365167000.000,390823000.000,249081000.000,275463000.000,300169000.000,313101000.000,324014000.000,314753000.000,302254000.000,268886000.000,317522000.000
LiabilitiesAndStockholdersEquity,831966000.000,893434000.000,979686000.000,1031199000.000,1065063000.000,1001950000.000,1115383000.000,2024339000.000,1969235000.000,1958504000.000,1948036000.000,1897598000.000,1925320000.000,1888911000.000,1824569000.000,1926488000.000
LiabilitiesCurrent,176343000.000,179539000.000,232263000.000,260687000.000,239981000.000,224265000.000,257329000.000,339936000.000,323800000.000,325039000.000,335927000.000,366157000.000,376909000.000,380987000.000,388676000.000,402072000.000
LiabilitiesFairValueDisclosureRecurring,,,,,,,,,,,525001000.000,525103000.000,521268000.000,517659000.000,515558000.000,512298000.000
LiabilitiesNoncurrent,40924000.000,43369000.000,55128000.000,59448000.000,63640000.000,63920000.000,112667000.000,790181000.000,748807000.000,746786000.000,736767000.000,702802000.000,695272000.000,684145000.000,669626000.000,683820000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,9586000.000
LongTermDebt,,,,,,,,575000000.000,,,,,506250000.000,,,510000000.000
LongTermDebtFairValue,,,,,,,,,525000000.000,525000000.000,525000000.000,,521250000.000,517500000.000,513750000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,546250000.000,,,,,,,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,5750000.000,,,,,11250000.000,7500000.000,3750000.000,15000000.000
