,2016-06-30,2016-09-30
AdvertisingExpense,26553.000,28390.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-485.000,
CostOfRevenue,17152.000,14928.000
CostOfServicesLicensesAndServices,2981.000,2335.000
EarningsPerShareBasicAndDiluted,0.000,26485129.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,
GeneralAndAdministrativeExpense,2393.000,3634.000
GrossProfit,12658.000,8422.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4422.000,
IncreaseDecreaseInAccountsPayableRelatedParties,48984.000,
IncreaseDecreaseInAccountsReceivable,-2287.000,
NetCashProvidedByUsedInOperatingActivities,-485.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-485.000,
NetIncomeLoss,-56178.000,-58913.000
OperatingExpenses,68836.000,67335.000
OperatingIncomeLoss,-56178.000,-58913.000
OtherGeneralAndAdministrativeExpense,30000.000,30000.000
ProfessionalFees,9890.000,5311.000
Revenues,29810.000,23350.000
SalesRevenueNet,29810.000,23350.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,26485129.000,0.000
