,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,4500000.000,3100000.000,6300000.000
AllowanceForDoubtfulAccountsReceivableRecoveries,1700000.000,600000.000,2200000.000,1600000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,5400000.000,8200000.000,7000000.000,5700000.000
AmortizationOfFinancingCosts,12600000.000,15100000.000,14400000.000,17500000.000
AmortizationOfIntangibleAssets,42200000.000,42300000.000,42800000.000,42600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000
AssetImpairmentCharges,25500000.000,5300000.000,6400000.000,0.000
AssetRetirementObligationAccretionExpense,15000000.000,13500000.000,13100000.000,13000000.000
AssetRetirementObligationPeriodIncreaseDecrease,10800000.000,11500000.000,9800000.000,9300000.000
AssetRetirementObligationRevisionOfEstimate,14500000.000,5600000.000,-2900000.000,-7400000.000
BusinessCombinationConsiderationTransferred1,31300000.000,8600000.000,56300000.000,5400000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,6600000.000,100000.000
BusinessExitCosts1,1700000.000,,,
CapitalLeaseObligationsIncurred,,,,26600000.000
CapitalLeasesIncomeStatementAmortizationExpense,,2000000.000,4100000.000,7300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-6800000.000,-11000000.000,-400000.000,600000.000
ComprehensiveIncomeNetOfTax,-113100000.000,-18100000.000,-35100000.000,-30400000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,0.000,,
CostOfGoodsAndServicesSoldDepreciationAndAmortization,236700000.000,229100000.000,216300000.000,204300000.000
CostsIncurredAssetRetirementObligationIncurred,12000000.000,13800000.000,24200000.000,17500000.000
CurrentFederalTaxExpenseBenefit,,200000.000,400000.000,-100000.000
CurrentIncomeTaxExpenseBenefit,2400000.000,2900000.000,2200000.000,400000.000
CurrentStateAndLocalTaxExpenseBenefit,2400000.000,2700000.000,1800000.000,500000.000
DebtIssuanceCosts,,1300000.000,,
DeferredFederalIncomeTaxExpenseBenefit,-39400000.000,-83200000.000,-17400000.000,-23400000.000
DeferredIncomeTaxExpenseBenefit,-47800000.000,-83500000.000,-21600000.000,-26100000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-8400000.000,-300000.000,-4200000.000,-2700000.000
DefinedContributionPlanCostRecognized,2800000.000,2800000.000,3200000.000,3500000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.050,0.050,0.050,0.050
DepreciationAndAmortization,278900000.000,271400000.000,259100000.000,246900000.000
DepreciationDepletionAndAmortization,284800000.000,271700000.000,259100000.000,246900000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-29600000.000,-700000.000,0.000,0.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,-7100000.000,-1000000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,5900000.000,300000.000,0.000,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,6900000.000,300000.000,0.000,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,98700000.000,900000.000,0.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,104300000.000,400000.000,0.000,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,-10900000.000,
EarningsPerShareBasic,,,,-0.440
EarningsPerShareDiluted,,,,-0.440
EffectiveIncomeTaxRateContinuingOperations,0.340,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
GainLossOnDispositionOfAssets,-2600000.000,-1200000.000,-21600000.000,-1800000.000
GainLossOnInterestRateCashFlowHedgeIneffectiveness,0.000,,,
GainLossOnSaleOfBusiness,,,-10500000.000,1700000.000
GainLossOnSaleOfInvestments,,,,0.000
GainLossOnSaleOfOtherAssets,,400000.000,0.000,
GainLossOnSaleOfPropertyPlantEquipment,-2600000.000,-800000.000,-4700000.000,-3500000.000
GainsLossesOnExtinguishmentOfDebt,,0.000,2500000.000,-64700000.000
GoodwillAcquiredDuringPeriod,4300000.000,1300000.000,12000000.000,400000.000
GoodwillAndIntangibleAssetImpairment,600000.000,5300000.000,,
GoodwillImpairmentLoss,0.000,0.000,0.000,0.000
GoodwillPeriodIncreaseDecrease,26600000.000,100000.000,,
GoodwillPurchaseAccountingAdjustments,26600000.000,,-300000.000,-100000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,2600000.000,800000.000,5400000.000,
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,0.000
ImpairmentOfIntangibleAssetsFinitelived,600000.000,2600000.000,0.000,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,600000.000,2700000.000,0.000,0.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,22400000.000,0.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-140700000.000,-98000000.000,-53000000.000,-56100000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-95300000.000,-17400000.000,-33600000.000,-30400000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,-22500000.000,300000.000,0.000,0.000
IncomeLossFromEquityMethodInvestments,300000.000,100000.000,1300000.000,1800000.000
IncomeTaxExpenseBenefit,-45400000.000,-80600000.000,-19400000.000,-25700000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,3400000.000,-51400000.000,-900000.000,3500000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,100000.000,6600000.000,1700000.000,-700000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-47600000.000,-34300000.000,-18600000.000,-19600000.000
IncomeTaxReconciliationNondeductibleExpense,,,1800000.000,1200000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,-4300000.000
IncomeTaxReconciliationOtherAdjustments,1100000.000,-200000.000,700000.000,-200000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-2400000.000,-1300000.000,-5100000.000,-6000000.000
IncomeTaxesPaidNet,600000.000,3200000.000,2400000.000,1500000.000
IncreaseDecreaseInAccountsPayable,5700000.000,3800000.000,-2800000.000,-900000.000
IncreaseDecreaseInAccountsReceivable,5100000.000,-1700000.000,-8300000.000,8800000.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,-4600000.000,1700000.000,500000.000,1000000.000
IncreaseDecreaseInAccruedLiabilities,-300000.000,-6600000.000,3900000.000,-14300000.000
IncreaseDecreaseInAssetRetirementObligations,-12000000.000,-13800000.000,-20400000.000,-19900000.000
IncreaseDecreaseInDeferredIncomeTaxes,57000000.000,84500000.000,21600000.000,26500000.000
IncreaseDecreaseInMaterialsAndSupplies,600000.000,-200000.000,,
IncreaseDecreaseInOtherNoncurrentLiabilities,-1400000.000,5400000.000,-3500000.000,-3400000.000
IncreaseDecreaseInOtherOperatingAssets,1100000.000,-2900000.000,-3900000.000,-1800000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2200000.000,-1100000.000,-1100000.000,-2800000.000
InterestCostsCapitalized,600000.000,1600000.000,900000.000,
InterestExpense,163100000.000,141500000.000,138000000.000,130200000.000
InterestPaid,119100000.000,119700000.000,116400000.000,119400000.000
InvestmentIncomeInterest,200000.000,,,
MultiemployerPlanPeriodContributions,,,4.700,5000000.000
NetCashProvidedByUsedInFinancingActivities,-32300000.000,-53000000.000,-47500000.000,-65800000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-32300000.000,-53000000.000,-47500000.000,-65800000.000
NetCashProvidedByUsedInInvestingActivities,-154800000.000,-201200000.000,-197400000.000,-170600000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-154800000.000,-201200000.000,-197400000.000,-170600000.000
NetCashProvidedByUsedInOperatingActivities,180300000.000,243200000.000,244500000.000,237000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,180300000.000,243200000.000,244500000.000,237000000.000
NetIncomeLoss,-117800000.000,-17100000.000,-33600000.000,-30400000.000
NetIncomeLossAttributableToNoncontrollingInterest,,0.000,,
NoncontrollingInterestIncreaseFromBusinessCombination,-2500000.000,,,
NonoperatingIncomeExpense,-162800000.000,-167400000.000,-148100000.000,-188000000.000
OperatingCostsAndExpenses,825900000.000,896100000.000,866600000.000,865500000.000
OperatingExpenses,1297000000.000,1333600000.000,1301300000.000,1272700000.000
OperatingIncomeLoss,22100000.000,69400000.000,95100000.000,131900000.000
OperatingLeasesRentExpenseNet,12400000.000,10200000.000,9300000.000,9400000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,2300000.000,-1000000.000,-1500000.000,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,4700000.000,-1000000.000,-1500000.000,0.000
OtherComprehensiveIncomeLossNetOfTax,4700000.000,-1000000.000,-1500000.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,-1400000.000,-2000000.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-1000000.000,-1500000.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,-400000.000,-500000.000,0.000
OtherDepreciationAndAmortization,,300000.000,0.000,0.000
OtherExpenses,300000.000,,,
OtherGeneralAndAdministrativeExpense,1200000.000,100000.000,1400000.000,700000.000
OtherNonoperatingIncomeExpense,100000.000,-25900000.000,-10100000.000,6900000.000
OtherRestructuringCosts,1000000.000,,,
PaymentsOfOrdinaryDividends,,0.000,,
PaymentsOfStockIssuanceCosts,,,,1900000.000
PaymentsToAcquireBusinessesGross,,,49700000.000,5300000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,50400000.000,9900000.000,50000000.000,5400000.000
PaymentsToAcquireIntangibleAssets,,0.000,,
PaymentsToAcquireProductiveAssets,158100000.000,196400000.000,179700000.000,171000000.000
ProceedsFromCollectionOfNotesReceivable,100000.000,0.000,0.000,
ProceedsFromContributedCapital,,,400000.000,
ProceedsFromDivestitureOfBusinesses,45200000.000,2100000.000,14700000.000,2500000.000
ProceedsFromIssuanceOfCommonStock,,,,375600000.000
ProceedsFromIssuanceOfLongTermDebt,184000000.000,95000000.000,114000000.000,782800000.000
ProceedsFromPaymentsForOtherFinancingActivities,6700000.000,2200000.000,-2000000.000,0.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,5000000.000,0.000,15000000.000,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,3400000.000,3000000.000,2600000.000,3300000.000
ProceedsFromStockOptionsExercised,,,,17400000.000
ProfitLoss,-117800000.000,-17100000.000,,
ProvisionForDoubtfulAccounts,7700000.000,4200000.000,4000000.000,3700000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,-2400000.000,,,
RepaymentsOfLongTermDebt,196800000.000,141300000.000,153400000.000,1164400000.000
RestructuringAndRelatedCostCostIncurredToDate,,24500000.000,,
RestructuringCharges,10000000.000,4600000.000,0.000,800000.000
SalesRevenueServicesNet,1319100000.000,1403000000.000,1396400000.000,1404600000.000
SellingGeneralAndAdministrativeExpense,177800000.000,154900000.000,152600000.000,157000000.000
SeveranceCosts1,2500000.000,,,
ShareBasedCompensation,4600000.000,4500000.000,3100000.000,6300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.200,,,
