,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableRelatedPartiesCurrent,,,,,,370578.000,215495.000,75752.000,409391.000,1830006.000,,,135167.000,,,163344.000
AccountsPayableTradeCurrent,253910.000,311486.000,103759.000,1081770.000,2407320.000,4400083.000,4226547.000,4365991.000,3491850.000,901996.000,1268257.000,419311.000,726647.000,1725483.000,1865625.000,3322034.000
AccountsReceivableNetCurrent,497430.000,965194.000,1184544.000,2905931.000,2785721.000,2412975.000,3194725.000,3760468.000,4041776.000,3054674.000,2086239.000,1973367.000,2066454.000,1632398.000,1594990.000,1524119.000
AccountsReceivableRelatedPartiesCurrent,,,,,42070.000,,,,,,24630.000,1915797.000,,1558772.000,,
AccrualForEnvironmentalLossContingencies,,,,,,,2100000.000,2100000.000,2088158.000,2086833.000,2087973.000,2077306.000,2067175.000,,,
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,860000.000,1145880.000,1420354.000,1043416.000,1400000.000,1400000.000,2067175.000,2057175.000,2057175.000,2057175.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,1240000.000,954120.000,667804.000,1043417.000,687973.000,677306.000,,,,
AccruedLiabilitiesCurrent,19968.000,34940.000,418290.000,614094.000,1868390.000,106510.000,61065.000,63391.000,20510.000,203802.000,63101.000,76173.000,203085.000,291129.000,664368.000,782181.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,303243.000,331704.000,344300.000,39739.000,64353.000,88967.000,113581.000,0.000,3700.000,8844.000,19242.000,,,,,
AccumulatedAmortizationOfOtherDeferredCosts,134019.000,122819.000,127483.000,186560.000,186560.000,186560.000,186560.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,112763.000,118572.000,126473.000,134408.000,-126399.000,-136274.000,77190.000,81850.000,86509.000,91169.000,95828.000,100489.000,105148.000,110278.000,110277.000,110277.000
AdditionalPaidInCapital,32658742.000,32640034.000,32617690.000,32617689.000,32617690.000,32617690.000,32770540.000,33462473.000,33462473.000,33462473.000,33462473.000,33462473.000,33462473.000,33462473.000,33462473.000,33462473.000
AssetRetirementObligation,,,,,1268990.000,1222604.000,3317358.000,3362373.000,3399096.000,3453782.000,3515728.000,3551395.000,3130477.000,3153043.000,3189421.000,3249574.000
AssetRetirementObligationCurrent,,,,,,,452013.000,539921.000,542443.000,455515.000,562000.000,562000.000,1534045.000,-1576522.000,1594711.000,1624787.000
AssetRetirementObligationsNoncurrent,1191919.000,1223515.000,1186260.000,1191149.000,1268990.000,1222604.000,2865345.000,2822452.000,2856653.000,2998267.000,2952898.000,2989395.000,1596432.000,1576521.000,1594710.000,1624787.000
Assets,26375511.000,25927240.000,27766377.000,33374696.000,37468448.000,36109000.000,36652169.000,39109796.000,40078510.000,39915355.000,38949618.000,39339103.000,38060713.000,33544663.000,33290242.000,35063540.000
AssetsCurrent,2637775.000,2683078.000,3488192.000,4059473.000,4373702.000,3562575.000,4159071.000,4432548.000,4588663.000,4146617.000,2944151.000,4019667.000,3070240.000,18675776.000,17660610.000,18870478.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,14951977.000,15617472.000,16543264.000
AssetsNoncurrent,534402.000,577109.000,3608037.000,3442208.000,608850.000,370758.000,263612.000,146295.000,168911.000,405391.000,386294.000,370702.000,382972.000,366909.000,342845.000,331913.000
Cash,1537152.000,,,,,,,,,,,,,,,
