,2014-03-31,2014-06-30,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesNoncurrent,,78471.000,105051.000,122298.000
AccountsPayableCurrent,58217.000,,,
AccountsPayableRelatedPartiesNoncurrent,,,33600.000,42600.000
AccruedLiabilitiesCurrent,,,1470.000,1927.000
AdditionalPaidInCapital,114088.000,143537.000,204540.000,209232.000
Assets,,,10036.000,659.000
AssetsCurrent,6740.000,840.000,,
Cash,6740.000,840.000,10036.000,659.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,5000.000,,,
CommonStockSharesAuthorized,10000000.000,10000000.000,100000000.000,100000000.000
CommonStockSharesIssued,39596500.000,40774940.000,42062440.000,42062440.000
CommonStockSharesOutstanding,39596500.000,40774940.000,42062440.000,42062440.000
CommonStockSharesSubscriptions,12025.000,4025.000,,
CommonStockValue,396.000,408.000,427.000,427.000
ConvertibleNotesPayable,,,,123661.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,241737.000,,,
DueToRelatedPartiesNoncurrent,334.000,514.000,,
Liabilities,126968.000,157402.000,,
LiabilitiesAndStockholdersEquity,6740.000,840.000,10036.000,659.000
LiabilitiesCurrent,58217.000,,140240.000,166966.000
LiabilitiesNoncurrent,68751.000,,328382.000,369044.000
LongTermNotesPayable,,,176246.000,66521.000
NotesPayableRelatedPartiesNoncurrent,68417.000,78417.000,11896.000,11896.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,,-304532.000,-585813.000,-640544.000
StockholdersEquity,-120228.000,-156562.000,-318346.000,-368385.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-120228.000,-156562.000,,
TreasuryStockShares,,,0.000,0.000
