,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,65735.000,67861.000,19646.000,19146.000,30646.000,62346.000,60046.000,61546.000
AccountsReceivableNetCurrent,,,,22500.000,18052.000,11052.000,1052.000,1052.000
AccruedSalariesCurrent,80000.000,83000.000,86000.000,89000.000,92000.000,95000.000,98000.000,101000.000
AdditionalPaidInCapital,32750.000,32750.000,32750.000,32750.000,32750.000,32750.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,55060.000,55060.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,,0.000,0.000
Assets,5350.000,5793.000,1554.000,84931.000,68405.000,57196.000,74867.000,86970.000
AssetsCurrent,,,,37431.000,20233.000,11662.000,9095.000,3462.000
CashAndCashEquivalentsAtCarryingValue,5350.000,5793.000,1554.000,14931.000,2181.000,610.000,8043.000,2410.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,114750000.000,114750000.000,114750000.000,114750000.000,114750000.000,114750000.000,114839600.000,114839600.000
CommonStockSharesOutstanding,114750000.000,114750000.000,114750000.000,114750000.000,114750000.000,114750000.000,114839600.000,114839600.000
CommonStockValue,114750.000,114750.000,114750.000,114750.000,114750.000,114750.000,114840.000,114840.000
DebtInstrumentConvertibleConversionPrice1,0.010,,,,,,,
DebtInstrumentInterestRateStatedPercentage,0.125,,,,,,,
DeferredTaxAssetsNet,107030.000,115778.000,130162.000,133027.000,137171.000,155326.000,184391.000,194240.000
DeferredTaxAssetsOperatingLossCarryforwards,107030.000,115778.000,130162.000,133027.000,137171.000,155326.000,184391.000,194240.000
DeferredTaxAssetsValuationAllowance,107030.000,115778.000,130162.000,133027.000,137171.000,,,
DepositsAssetsCurrent,0.000,,,,,,,
Liabilities,163651.000,189088.000,200953.000,,,,,
LiabilitiesAndStockholdersEquity,5350.000,5793.000,1554.000,84931.000,68405.000,57196.000,74867.000,86970.000
LiabilitiesCurrent,,,,292514.000,312823.000,353484.000,379928.000,472043.000
NotesAndLoansPayableCurrent,17916.000,38227.000,95307.000,184368.000,190177.000,196138.000,221882.000,309497.000
OtherAssets,,,,,,,5022876.000,43250.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,10000000.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,10000000.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,,,,,3172.000,3034.000,2896.000,2758.000
RetainedEarningsAccumulatedDeficit,-305801.000,-330795.000,-346899.000,-355083.000,-391918.000,-443788.000,-474961.000,-554973.000
StockholdersEquity,-158301.000,-183295.000,-199399.000,-207583.000,-244418.000,-296288.000,-305061.000,-385073.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-158301.000,-183295.000,-199399.000,,,,,
