,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,,,404000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2312000.000,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,241000.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,102000.000,,
ComprehensiveIncomeNetOfTax,,,2061000.000,10147000.000,19406000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,181000.000,-61000.000,614000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,2242000.000,10086000.000,20020000.000
CostOfReimbursableExpense,179294000.000,180275000.000,174495000.000,167179000.000,167994000.000
DepreciationDepletionAndAmortization,8786000.000,10728000.000,10758000.000,11464000.000,9624000.000
EarningsPerShareBasic,0.020,-0.150,0.040,0.170,0.370
EarningsPerShareDiluted,0.020,-0.150,0.030,0.160,0.350
EffectiveIncomeTaxRateContinuingOperations,,,,0.064,-0.084
EquityMethodInvestmentDividendsOrDistributions,,,5786000.000,,
GainsLossesOnSalesOfAssets,2598000.000,727000.000,1058000.000,3399000.000,0.000
GeneralAndAdministrativeExpense,27564000.000,28263000.000,28641000.000,25227000.000,44003000.000
HealthCareOrganizationResidentServiceRevenue,111260000.000,126179000.000,129156000.000,135699000.000,121599000.000
ImpairmentOfLeasehold,,,,15600000.000,
IncomeLossAttributableToParent,,,,9665000.000,19632000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,2151000.000,-6551000.000,2175000.000,10499000.000,20141000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.030,-0.120,0.030,0.170,0.340
IncomeLossFromContinuingOperationsPerDilutedShare,0.030,-0.120,0.020,0.160,0.330
IncomeLossFromDiscontinuedOperationsNetOfTax,-333000.000,-1776000.000,419000.000,-75000.000,1491000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,-75000.000,1491000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.010,-0.030,0.010,0.000,0.030
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.010,-0.030,0.010,0.000,0.020
IncomeLossFromEquityMethodInvestments,931000.000,5304000.000,3461000.000,25088000.000,32445000.000
IncomeTaxExpenseBenefit,773000.000,72000.000,580000.000,715000.000,-1559000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-1448000.000,,
IncreaseDecreaseInAccountsReceivable,,,7498000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-196000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-449000.000,,
IncreaseDecreaseInRestrictedCash,,,3029000.000,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,-70000.000,,
IncreaseDecreaseInSelfInsuranceReserve,,,61000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,1870000.000,2342000.000
InterestExpense,4493000.000,6207000.000,7807000.000,8682000.000,6157000.000
InvestmentIncomeInterest,323000.000,705000.000,230000.000,374000.000,167000.000
