,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1212000.000,,1541000.000,,,,1223000.000,,,,1093000.000,,,,2009000.000,,,,2024000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,3426000.000,,,,,,,,,,267000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,18494042.000,,,,16996001.000,,,,6020370.000,,,,4990851.000,,,,25727662.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,23295000.000,,-17651000.000,,,,-7819000.000,,,,86881000.000,,,,-15871000.000,,,,-14606000.000
ContractRevenueCost,10667000.000,,,,,,,,,,,,,,,,,,,
ContractsRevenue,200000.000,,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,633000.000,340000.000,272000.000,272000.000,1869000.000,1919000.000,1969000.000,1697000.000,1598000.000,1597000.000,1597000.000
DebtConversionConvertedInstrumentAmount1,,42000.000,,,,,,,,,,,,,,,,,,
DepreciationAndAmortization,,118000.000,,199000.000,,,,124000.000,,,,122000.000,,,,72000.000,,,,79000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,,,21000.000,,1560000.000
DividendsPreferredStock,,,,,,,,,,,,,,,,,,,,4171000.000
EarningsPerShareBasic,-0.010,,-0.230,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,-0.320,,-0.150,-0.220,-0.200,-0.090,-0.100,-0.060,-0.060,-0.090,-0.690,-0.110,-0.140,-0.020,-0.090,-1.010,-0.110,-0.110,-0.150
EarningsPerShareDiluted,-0.010,,-0.230,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,3742000.000,4848000.000,5712000.000,4671000.000,3721000.000,3068000.000,4201000.000,3442000.000,3031000.000,2842000.000,2851000.000,4250000.000,7073000.000,3065000.000,3259000.000,3810000.000,3711000.000,3537000.000,3319000.000,3595000.000
IncomeTaxesPaid,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,257000.000,,-526000.000,,,,156000.000,,,,-1224000.000,,,,-100000.000,,,,70000.000
IncreaseDecreaseInAccruedLiabilities,,713000.000,,2005000.000,,,,-605000.000,,,,1037000.000,,,,-324000.000,,,,1577000.000
IncreaseDecreaseInDeferredLiabilities,,,,,,,,,,,,,,,,-91000.000,,,,-31000.000
IncreaseDecreaseInDeferredRevenue,,-200000.000,,-200000.000,,,,-200000.000,,,,-272000.000,,,,-1969000.000,,,,-1597000.000
IncreaseDecreaseInOtherDeferredLiability,,133000.000,,3000.000,,,,-47000.000,,,,108000.000,,,,,,,,
IncreaseDecreaseInOtherNoncurrentAssets,,23000.000,,-258000.000,,,,-11000.000,,,,,,,,5000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,9490000.000,,-2078000.000,,,,-359000.000,,,,-282000.000,,,,3125000.000,,,,2426000.000
IncreaseDecreaseInReceivables,,-79000.000,,14000.000,,,,-118000.000,,,,-83000.000,,,,614000.000,,,,46000.000
InterestPaid,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,67285000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,49309000.000,,706000.000,,,,837000.000,,,,96615000.000,,,,365000.000,,,,29000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,49309000.000,,706000.000,,,,837000.000,,,,96615000.000,,,,365000.000,,,,29000.000
NetCashProvidedByUsedInInvestingActivities,,-154000.000,,-114000.000,,,,-2000.000,,,,-17000.000,,,,-157000.000,,,,-358000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-154000.000,,-114000.000,,,,-2000.000,,,,-17000.000,,,,-157000.000,,,,-358000.000
NetCashProvidedByUsedInOperatingActivities,,-25860000.000,,-18243000.000,,,,-8654000.000,,,,-9717000.000,,,,-16079000.000,,,,-14277000.000
