,2011-07-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-07-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31
CashPeriodIncreaseDecrease,,0.000,,,,0.000,,-4983.000,,,
CurrentFederalTaxExpenseBenefit,,,,,,,,2108.000,,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
DebtInstrumentDecreaseForgiveness,,,,,,,,0.000,,,
EarningsPerShareBasicAndDiluted,,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-0.000,-0.000,-0.010
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.340,,0.340,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,680.000,,2470.000,,0.000,,,
FeesAndCommissionsDepositorAccounts,0.000,0.000,0.000,,,0.000,46.000,-13.000,-54.000,-34.000,-33.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,-6201.000,-7408.000,-3734.000,-7364.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1000.000,-2000.000,-2000.000,-2000.000,-14715.000,-7269.000,-2146.000,-6201.000,-7408.000,-3734.000,-7364.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,,,,,,,,,,
IncomeTaxesPaid,,0.000,,,,0.000,,0.000,,,
IncreaseDecreaseInAccruedLiabilities,,-6519.000,,,,3350.000,,-2550.000,,,
IncreaseDecreaseInPrepaidExpense,,0.000,,,,169.000,,3768.000,,,
InterestIncomeOther,,,,,,,,0.000,0.000,,
InterestPaid,,0.000,,,,0.000,,0.000,,,
NetCashProvidedByUsedInFinancingActivities,,8519.000,,,,3750.000,,0.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,8519.000,,,,3750.000,,0.000,,,
NetCashProvidedByUsedInOperatingActivities,,-8519.000,,,,-3750.000,,-4983.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-8519.000,,,,-3750.000,,-4983.000,,,
NetIncomeLoss,,-2000.000,,,,-7269.000,,-6201.000,-7408.000,-3734.000,-7364.000
OperatingExpenses,1000.000,2000.000,2000.000,2000.000,14715.000,7269.000,2146.000,6201.000,7408.000,3734.000,7364.000
OperatingIncomeLoss,-1000.000,-2000.000,-2000.000,-2000.000,-14715.000,-7269.000,-2146.000,-6201.000,,,
ProceedsFromIssuanceOrSaleOfEquity,,0.000,,,,0.000,,0.000,,,
ProceedsFromRelatedPartyDebt,,8519.000,,,,3750.000,,0.000,,,
ProfessionalFees,1000.000,2000.000,2000.000,2000.000,14715.000,7269.000,2100.000,6188.000,7354.000,3700.000,7331.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,680.000,,2470.000,,-2108.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,2350000.000,2350000.000,2350000.000,-4700000.000
