,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-12-31,2014-09-30,2015-06-30,2015-09-30,2016-03-31,2016-06-30
AccountsPayableCurrent,2212356.000,1769896.000,1836335.000,1817378.000,1854009.000,1683198.000,1075651.000,1347637.000,1386818.000,1290768.000,2266693.000,2390788.000
AccountsReceivableGrossCurrent,,,,1555000.000,,,,,,,,
AccountsReceivableNet,,,,,,,1897856.000,,,,,
AccountsReceivableNetCurrent,3454256.000,2700859.000,3136440.000,2666825.000,2420737.000,2989237.000,,2399285.000,2481323.000,2271736.000,1187011.000,855336.000
AccruedLiabilitiesCurrent,1678256.000,1698617.000,1696453.000,1326914.000,1499526.000,1694232.000,2264260.000,2399974.000,2848326.000,2937503.000,1420385.000,1318709.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,2123503.000,,2295820.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,28248.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-5921.000,-775.000,-4786.000,-4100.000
AdditionalPaidInCapital,42286245.000,43313969.000,43315390.000,43308690.000,43338352.000,43405217.000,43714377.000,45224289.000,45701783.000,45855805.000,45753692.000,46385064.000
Assets,8729071.000,5943695.000,6226796.000,5369089.000,4940090.000,5519726.000,4763792.000,5571043.000,5766592.000,4885479.000,3633068.000,3009955.000
AssetsCurrent,4031098.000,3042995.000,3456396.000,2865529.000,2585445.000,3271234.000,2643829.000,3988880.000,4116031.000,3343735.000,1897857.000,1348666.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,842933.000,0.000,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,77700.000,77700.000,77700.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,5.000,,,,,
