,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,5087000.000,6112000.000,7010000.000,15088000.000,7890000.000,9219000.000,8950000.000,23073000.000,13260000.000,13189000.000,9586000.000,11207000.000,6683000.000,2324000.000,1350000.000,3938000.000,1114000.000,1387000.000,1301000.000,1803000.000,1356000.000,1169000.000
AccountsReceivableNetCurrent,2678000.000,2188000.000,3466000.000,10390000.000,5482000.000,5316000.000,4844000.000,8310000.000,5500000.000,5097000.000,5557000.000,4452000.000,2936000.000,825000.000,820000.000,680000.000,553000.000,614000.000,537000.000,1288000.000,639000.000,498000.000
AccruedAdvertisingCurrent,,,,897000.000,463000.000,160000.000,180000.000,337000.000,354000.000,628000.000,468000.000,480000.000,597000.000,411000.000,429000.000,1427000.000,401000.000,427000.000,452000.000,1616000.000,473000.000,554000.000
AccruedAdvertisingCurrentAndNoncurrent,,298000.000,492000.000,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,0.000,,,765000.000,,,,,,,,,1615000.000,,,,,,,,,
AccruedLiabilitiesCurrent,9637000.000,12596000.000,13277000.000,17761000.000,14765000.000,14650000.000,14367000.000,12541000.000,9039000.000,10625000.000,11568000.000,12477000.000,9668000.000,6819000.000,6841000.000,10701000.000,6886000.000,6457000.000,7393000.000,11765000.000,5556000.000,4845000.000
AccruedLiabilitiesCurrentAndNoncurrent,,12596000.000,13277000.000,,,,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,1427000.000,399000.000,435000.000,469000.000,557000.000,774000.000,1319000.000,1759000.000,2139000.000,1432000.000,732000.000,648000.000,548000.000,731000.000,626000.000,786000.000,564000.000,462000.000,289000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,669000.000,1175000.000,,,,,,,,,,,,,,,,,,,
AccruedRoyaltiesCurrent,4656000.000,4439000.000,4605000.000,6724000.000,4824000.000,4746000.000,4689000.000,6728000.000,4285000.000,4422000.000,4808000.000,5883000.000,3558000.000,3426000.000,3234000.000,4292000.000,2471000.000,2290000.000,2271000.000,3623000.000,1996000.000,1792000.000
AccruedRoyaltiesCurrentAndNoncurrent,,464000.000,341000.000,94000.000,223000.000,282000.000,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,30613000.000,32127000.000,33841000.000,35981000.000,36460000.000,38621000.000,41050000.000,43594000.000,45844000.000,47761000.000,46954000.000,48818000.000,47682000.000,48729000.000,40082000.000,33696000.000,34702000.000,35741000.000,30956000.000,31871000.000,32675000.000
AdditionalPaidInCapitalCommonStock,26976000.000,91760000.000,92804000.000,93890000.000,94929000.000,95902000.000,96902000.000,97736000.000,98857000.000,99593000.000,100507000.000,101158000.000,102016000.000,100164000.000,99937000.000,99344000.000,99458000.000,99413000.000,99619000.000,99756000.000,100334000.000,100799000.000
Assets,81228000.000,125187000.000,127217000.000,157532000.000,135153000.000,133487000.000,131495000.000,141440000.000,119550000.000,115800000.000,109039000.000,122485000.000,109761000.000,92811000.000,84466000.000,91383000.000,79957000.000,56549000.000,53895000.000,62920000.000,51546000.000,47415000.000
AssetsCurrent,44314000.000,79392000.000,79765000.000,72150000.000,50497000.000,50028000.000,47598000.000,64196000.000,45167000.000,43543000.000,38082000.000,82085000.000,66177000.000,62041000.000,54043000.000,61252000.000,49309000.000,45789000.000,42738000.000,51303000.000,39722000.000,36055000.000
AssetsFairValueDisclosure,,44046000.000,36314000.000,14594000.000,7847000.000,4599000.000,6582000.000,21582000.000,3586000.000,1587000.000,587000.000,18588000.000,32818000.000,32527000.000,26262000.000,24116000.000,5621000.000,6623000.000,123000.000,11126000.000,1128000.000,2113000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,32703000.000,,4360000.000,0.000,0.000,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,27447000.000,29689000.000,19717000.000,,22704000.000,17737000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,,27447000.000,29689000.000,19717000.000,,22704000.000,17737000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,3700000.000,3800000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,8600000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,800000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,11971000.000,11971000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,1094000.000,2297000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,6128000.000,6128000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,7200000.000,,,,9900000.000,,,,7800000.000,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,3100000.000,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,,,,,,,,,,,,0.000,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,900000.000,,,,,,
CapitalLeaseObligationsCurrent,480000.000,487000.000,495000.000,531000.000,540000.000,548000.000,569000.000,579000.000,588000.000,598000.000,623000.000,526000.000,520000.000,547000.000,559000.000,565000.000,574000.000,583000.000,491000.000,347000.000,200000.000,50000.000
CapitalLeaseObligationsNoncurrent,2579000.000,2454000.000,2327000.000,2282000.000,2144000.000,2002000.000,2190000.000,2034000.000,1883000.000,1731000.000,1559000.000,932000.000,774000.000,634000.000,491000.000,347000.000,200000.000,50000.000,0.000,0.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,3255000.000,,,,2979000.000,,,2433000.000,1588000.000,1399000.000,1266000.000,1117000.000,962000.000,,,,354000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,696000.000,,,,728000.000,,,182000.000,604000.000,,,,607000.000,,,,354000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,370000.000,,,,98000.000,,,98000.000,0.000,,,0.000,0.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,759000.000,,,,457000.000,,,457000.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,734000.000,,,,792000.000,,,792000.000,354000.000,355000.000,355000.000,355000.000,0.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,696000.000,,,,766000.000,,,766000.000,630000.000,607000.000,607000.000,607000.000,355000.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000,,,,138000.000,,,138000.000,0.000,,,,0.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,-442000.000,,,,366000.000,,,251000.000,130000.000,105000.000,85000.000,67000.000,50000.000,,,,8000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,2813000.000,,,,2613000.000,,,2182000.000,1458000.000,1294000.000,1181000.000,1050000.000,912000.000,,,,346000.000,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,437000.000,304000.000,155000.000,,,,,,,
CapitalizationLongtermDebtAndEquity,,,,,,,,,,,,,,,,64400000.000,61800000.000,55800000.000,55800000.000,,,
CapitalizedComputerSoftwareNet,,,,3100000.000,,,,4100000.000,,,,2500000.000,,,,1700000.000,,,,2400000.000,,
CashAndCashEquivalentsAtCarryingValue,20854000.000,53518000.000,45507000.000,31198000.000,19149000.000,22111000.000,19750000.000,33335000.000,18673000.000,16450000.000,10729000.000,30649000.000,45223000.000,28298000.000,26316000.000,32663000.000,17139000.000,15330000.000,16356000.000,19980000.000,11852000.000,14748000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,32663000.000,,,,19980000.000,,
CashAndCashEquivalentsFairValueDisclosure,,,,31198000.000,,,,33335000.000,,,,,45223000.000,28298000.000,26316000.000,,,,,,,
CashCashEquivalentsAndShortTermInvestments,,,,40601000.000,,,,36810000.000,,,,30649000.000,51448000.000,42722000.000,40469000.000,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,24116000.000,,,,11126000.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,34815000.000,500000.000,500000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,8945000.000,17072.000,17108.000,17114000.000,17126000.000,17143000.000,17162000.000,17173000.000,17231000.000,17298000.000,17370000.000,17417000.000,17583000.000,17165000.000,17173000.000,16816000.000,16740000.000,16707000.000,16662000.000,,16672000.000,16809000.000
CommonStockSharesOutstanding,8945000.000,17072.000,17108.000,17114000.000,17126000.000,17143000.000,17162000.000,17173000.000,17231000.000,17298000.000,17370000.000,17417000.000,17583000.000,17165000.000,17173000.000,16766000.000,16740000.000,16707000.000,16662000.000,16643000.000,16672000.000,16809000.000
CommonStockValue,1000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
