,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,18410000.000,18254000.000,30589000.000,21746000.000,27204000.000,28359000.000,26285000.000,22158000.000,18107000.000,19911000.000,33210000.000,29774000.000,28752000.000,24711000.000,30376000.000,30589000.000,21154000.000,18422000.000,18047000.000,22607000.000,21672000.000,26054000.000,25897000.000,20875000.000,18003000.000
AccountsReceivableNetCurrent,16460000.000,18409000.000,18898000.000,18539000.000,17886000.000,21848000.000,21002000.000,19035000.000,18960000.000,21573000.000,21001000.000,23927000.000,22913000.000,18541000.000,19871000.000,19606000.000,20833000.000,20566000.000,22007000.000,20292000.000,19570000.000,18358000.000,17832000.000,18044000.000,15654000.000
AccountsReceivableRelatedParties,,,,43000.000,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,7889000.000,6870000.000,7869000.000,9152000.000,10112000.000,9915000.000,9907000.000,11386000.000,10555000.000,10288000.000,19862000.000,13549000.000,12132000.000,13054000.000,14894000.000,13120000.000,12165000.000,11935000.000,11981000.000,10737000.000,10525000.000,10467000.000,9958000.000,10603000.000,10445000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,246305000.000,,,,272969000.000,,,,312687000.000,,,,367374000.000,,,,407349000.000,,,,469449000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-235000.000,-215000.000,-203000.000,-299000.000,-214000.000,-328000.000,-107000.000,-215000.000,-927000.000,-1175000.000,-896000.000,-1456000.000,-1344000.000,-1566000.000,-1489000.000,-1923000.000,-2636000.000,-2417000.000,-2513000.000,-2781000.000,-1888000.000,-1615000.000,-1388000.000,-1492000.000,-1334000.000
AdditionalPaidInCapital,1231063000.000,1232650000.000,1234119000.000,1235554000.000,1237717000.000,1239653000.000,1242003000.000,1243801000.000,1246930000.000,1249245000.000,1251196000.000,1253106000.000,1256003000.000,1258072000.000,1260026000.000,1262402000.000,1266634000.000,1270815000.000,1274834000.000,1277511000.000,1279490000.000,1281762000.000,1283051000.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,,,,,1283332000.000,1324204000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1682000.000,1831000.000,1754000.000,1668000.000,1750000.000,1947000.000,1963000.000,1809000.000,1799000.000,1922000.000,1757000.000,1995000.000,2119000.000,1793000.000,1971000.000,2121000.000,2153000.000,1949000.000,1830000.000,1751000.000,1514000.000,1319000.000,1270000.000,1246000.000,1301000.000
AssetRetirementObligation,,,,,,,,,,,,,,,1300000.000,,,,,,,,,,
