,2015-06-30,2015-09-30
AccountsPayableCurrent,,6048.000
AdditionalPaidInCapitalCommonStock,1407.000,1407.000
Assets,84355.000,42955.000
AssetsCurrent,84355.000,42955.000
BankOverdrafts,,239.000
Cash,0.000,
CashAndCashEquivalentsAtCarryingValue,,0.000
CommonStockDiscountOnShares,1387.000,1387.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,13872000.000,13872000.000
CommonStockSharesOutstanding,13872000.000,13872000.000
CommonStockValue,1387.000,1387.000
Liabilities,138000.000,118078.000
LiabilitiesAndStockholdersEquity,84355.000,42955.000
NotesPayableRelatedPartiesClassifiedCurrent,,111791.000
NotesPayableRelatedPartiesNoncurrent,138000.000,
PreferredStockSharesAuthorized,,0.000
PreferredStockSharesIssued,,0.000
PrepaidExpenseCurrent,84355.000,42955.000
RetainedEarningsAccumulatedDeficit,-55052.000,-76530.000
StockholdersEquity,-53645.000,-75123.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-53645.000,-75123.000
