,2011-09-30,2012-09-28,2013-09-27,2014-09-26
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,99000000.000,87000000.000,105000000.000,103000000.000
AdvertisingExpense,67000000.000,64000000.000,60000000.000,61000000.000
AmortizationOfIntangibleAssets,,224000000.000,222000000.000,236000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,6000000.000,3000000.000,1000000.000,1000000.000
AssetImpairmentCharges,,,,123000000.000
AssetRetirementObligationLiabilitiesSettled,,,-47000000.000,
AssetRetirementObligationRevisionOfEstimate,30000000.000,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,71000000.000,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,4000000.000,,,
BusinessCombinationAcquisitionRelatedCosts,,37000000.000,,21000000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,3000000.000,-27000000.000
BusinessCombinationIntegrationRelatedCosts,30000000.000,,,27000000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,-79000000.000,,-54000000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,79000000.000,,155000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-62000000.000,363000000.000,2000000.000,-301000000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,0.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,0.000,,
CommonStockDividendsPerShareDeclared,,0.940,1.100,1.320
ComprehensiveIncomeNetOfTax,1916000000.000,1792000000.000,1672000000.000,1515000000.000
CostOfGoodsSold,4996000000.000,5038000000.000,4150000000.000,4332000000.000
CostOfPropertyRepairsAndMaintenance,104000000.000,,,
CurrentFederalTaxExpenseBenefit,44000000.000,237000000.000,196000000.000,135000000.000
CurrentForeignTaxExpenseBenefit,187000000.000,149000000.000,136000000.000,164000000.000
CurrentIncomeTaxExpenseBenefit,233000000.000,401000000.000,344000000.000,315000000.000
CurrentStateAndLocalTaxExpenseBenefit,2000000.000,15000000.000,12000000.000,16000000.000
DeferredFederalIncomeTaxExpenseBenefit,92000000.000,-72000000.000,57000000.000,-66000000.000
DeferredForeignIncomeTaxExpenseBenefit,-17000000.000,17000000.000,32000000.000,-65000000.000
DeferredIncomeTaxExpenseBenefit,100000000.000,-54000000.000,85000000.000,-154000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,25000000.000,1000000.000,-4000000.000,-23000000.000
