,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,173209.000,,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-22802.000,,,23000.000,,
AllocatedShareBasedCompensationExpense,,,,,,157068.000
AmortizationOfDeferredLeasingFees,76908.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,9165769.000,55870501.000,115421670.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1230905.000,,,-4030000.000,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,0.120,,
DepreciationDepletionAndAmortization,903813.000,1059148.000,990293.000,1451000.000,1137000.000,1090000.000
DividendsPreferredStock,349683.000,,,,,
EarningsPerShareBasicAndDiluted,-0.080,-0.050,-0.040,-0.050,-0.060,-0.200
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,1291000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,,,,3822000.000
FuelCosts,4617512.000,5052842.000,4550333.000,9790000.000,6229000.000,8399000.000
GainLossOnDispositionOfProperty,,,,,,37000.000
GainsLossesOnExtinguishmentOfDebt,438621.000,,,,,
GeneralAndAdministrativeExpense,7966670.000,7321781.000,7831064.000,5235000.000,6900000.000,5088000.000
GoodwillImpairmentLoss,,,,,,1141000.000
IncomeTaxExpenseBenefit,,,,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,1212608.000,,,190000.000,,
IncreaseDecreaseInAccountsReceivable,852477.000,,,-667000.000,,
IncreaseDecreaseInAccruedLiabilities,2253993.000,,,92000.000,,
IncreaseDecreaseInCustomerDeposits,365713.000,,,108000.000,,
IncreaseDecreaseInDeferredCharges,103523.000,,,,,
IncreaseDecreaseInDeferredRevenue,-6535343.000,,,-4059000.000,,
IncreaseDecreaseInDepositOtherAssets,-176300.000,,,136000.000,,
IncreaseDecreaseInInventories,-64379.000,,,46000.000,,
IncreaseDecreaseInOtherOperatingAssets,1275456.000,,,-340000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,73595.000,,,612000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-206514.000,,,2657000.000,,
IncreaseDecreaseInRestrictedCash,596.000,,,40000.000,,
InterestAndOtherIncome,65998.000,14478.000,33002.000,18000.000,12000.000,42000.000
InterestExpense,1056123.000,1240333.000,1080255.000,992000.000,815000.000,1560000.000
InterestPaid,1056123.000,,,992000.000,,
NetCashProvidedByUsedInFinancingActivities,-1028329.000,,,-959000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1028329.000,,,-959000.000,,
NetCashProvidedByUsedInInvestingActivities,-390999.000,,,-411000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-390999.000,,,-411000.000,,
NetCashProvidedByUsedInOperatingActivities,188423.000,,,-2660000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,188423.000,,,-2660000.000,,
NetIncomeLoss,-1702270.000,-872259.000,-730138.000,-970000.000,-1563000.000,-7970000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2074755.000,-1244781.000,-1102449.000,-1335000.000,-1947000.000,-8331000.000
NonoperatingIncomeExpense,-990125.000,-1225855.000,-1047253.000,-974000.000,-744000.000,-2809000.000
OperatingCostsAndExpenses,17556164.000,17186287.000,17607526.000,21262000.000,19381000.000,21815000.000
OperatingExpenses,38923431.000,38023797.000,39738103.000,42869000.000,36311000.000,39821000.000
OperatingIncomeLoss,-712145.000,353596.000,317115.000,4000.000,-819000.000,-5161000.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,898000.000,1084000.000,1065000.000
OtherSalesRevenueNet,2039884.000,1205658.000,2063298.000,1538000.000,1005000.000,498000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,68750.000,,,,,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,6000000.000,,,,,
PaymentsOfDividends,342000.000,,,,,
PaymentsToAcquireProductiveAssets,390999.000,,,411000.000,,
PreferredStockDividendsAndOtherAdjustments,372485.000,372522.000,372311.000,365000.000,384000.000,-361000.000
ProvisionForDoubtfulAccounts,58528.000,,,80000.000,,
RepaymentsOfLongTermDebt,636329.000,,,709000.000,,
RepaymentsOfShortTermDebt,50000.000,,,250000.000,,
Revenues,38211286.000,38377393.000,40055218.000,42873000.000,35492000.000,34660000.000
SalesRevenueNet,38211286.000,38377393.000,40055218.000,42873000.000,35492000.000,34660000.000
SellingExpense,1867929.000,1583125.000,1366488.000,1026000.000,584000.000,708000.000
ShareBasedCompensation,173209.000,,,154000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,0.420,0.420,
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,,2000000.000,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,-4040.000,,,,,
UnrealizedGainLossOnDerivatives,,,,,59000.000,-1291000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,26628563.000,32848369.000,40901634.000
