,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,,,,,67736.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-291564.000,,,,,,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,-2464321.000,,,,14162.000,,,,2800330.000,,,,143874.000,
ComprehensiveIncomeNetOfTax,-486542.000,-91813.000,-2978160.000,-11491037.000,-2883809.000,-2552620.000,-2215159.000,-1814768.000,-1826260.000,-2332844.000,5247.000,574673.000,792004.000,4209580.000,631445.000,1352733.000,1166574.000,-2364700.000,319461.000,267593.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-471640.000,-78997.000,-2966253.000,-11489990.000,-2878186.000,-2550355.000,-2214116.000,-1814191.000,-1826477.000,-2332844.000,5937.000,575068.000,792742.000,4212325.000,597945.000,1315054.000,1195198.000,-2389259.000,318060.000,274128.000
ConcentrationRiskPercentage1,,,,,,,0.800,,,,0.800,,,,,,,,,
CostOfGoodsAndServicesSold,662550.000,843345.000,796681.000,931678.000,1341738.000,708395.000,2014663.000,2023707.000,1425630.000,1461697.000,1387534.000,1624853.000,1078200.000,1598276.000,1758079.000,1726592.000,1630389.000,2660464.000,1514932.000,1281397.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,312072.000,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,-9557.000,,,,-38113.000,,,,,,,,-143296.000,
DeferredForeignIncomeTaxExpenseBenefit,,,,,,,-1089709.000,,,,-3046670.000,,,,1183295.000,,,,351718.000,
DeferredIncomeTaxExpenseBenefit,-161294.000,,,,,,,,,,,,,,-885210.000,,,,-339004.000,
DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,,,,,,,9557.000,,,,38113.000,,,,,,,,,
Depreciation,,,,,,,181426.000,138585.000,157483.000,,139276.000,140802.000,135973.000,,,,,,,
DepreciationAndAmortization,147540.000,146208.000,,,,,,,,,,,,,131530.000,128126.000,121723.000,121483.000,119485.000,119970.000
DepreciationDepletionAndAmortization,293883.000,,,,,,273808.000,,,,280349.000,,,,268349.000,,,,244544.000,
DepreciationNonproduction,,,148448.000,,158494.000,136098.000,,,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,,,,,0.030,0.010,,,
EarningsPerShareBasicAndDiluted,-0.020,-0.010,-0.060,-0.230,-0.060,-0.050,-0.040,-0.040,-0.040,-0.040,,0.010,0.010,,0.020,,,,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,0.030,0.010,,,
EffectOfExchangeRateOnCash,,,,,,,16582.000,,,,5036.000,,,,-474317.000,,,,11066.000,
EffectOfExchangeRateOnCashAndCashEquivalents,14928.000,,,,,,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,,,,,,,-61418.000,,,,-50924.000,,,,47630.000,,,,47967.000,
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,,,,-61418.000,,,,-50924.000,,,,-47630.000,,,,-47967.000,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,1.274,,,,1.397,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,,0.014,,,,0.017,
FairValueAssumptionsWeightedAverageExpectedDividend,,,,,,,,,,,,,,,1.650,,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpense,,,,,,195392.000,,,,,,,,,,,,,,
