,2012-09-30,2012-12-31,2013-06-30,2013-12-31
AccountsPayableCurrent,1305.000,15805.000,33059.000,116854.000
AccountsReceivableNet,,,3000.000,77160.000
AccruedLiabilitiesCurrent,1839.000,25091.000,282103.000,
AdditionalPaidInCapital,16603.000,130080.000,210500.000,640326.000
AllowanceForDoubtfulAccountsReceivable,,,,0.000
AssetsCurrent,138074.000,110957.000,88801.000,212612.000
AssetsNoncurrent,,,43374.000,43992.000
Cash,71824.000,804.000,9695.000,65379.000
CashAndCashEquivalentsAtCarryingValue,71824.000,804.000,9695.000,65379.000
CommonStockParOrStatedValuePerShare,0.000,,0.000,0.000
CommonStockSharesAuthorized,100000000.000,,100000000.000,100000000.000
CommonStockSharesIssued,89500000.000,90635000.000,9213500.000,9299500.000
CommonStockSharesOutstanding,89500000.000,90635000.000,9213500.000,9299500.000
CommonStockSharesSubscriptions,67500.000,,,
CommonStockValue,1790.000,1813.000,1843.000,1860.000
DeferredTaxAssetsLiabilitiesNet,32000.000,,,
DepositsAssetsNoncurrent,,,,6099.000
EmployeeRelatedLiabilitiesCurrent,,,,95000.000
FurnitureAndFixturesGross,,3272.000,2694.000,24143.000
IntangibleAssetsCurrent,15000.000,14766.000,14298.000,
IntangibleAssetsNetExcludingGoodwill,,,,13750.000
InterestPayableCurrent,3238.000,4812.000,8251.000,10750.000
InventoryNet,,31880.000,8171.000,15057.000
Liabilities,199882.000,156708.000,448413.000,
LiabilitiesAndStockholdersEquity,138074.000,110957.000,88801.000,212612.000
LiabilitiesCurrent,,,,422604.000
MachineryAndEquipmentGross,,,26382.000,
OperatingLossCarryforwards,80000.000,,,
OtherLiabilitiesCurrent,67500.000,,25000.000,
OtherNotesPayableCurrent,126000.000,111000.000,100000.000,200000.000
OtherPrepaidExpenseCurrent,50000.000,,,
PreferredStockParOrStatedValuePerShare,0.000,,,0.000
PreferredStockSharesAuthorized,20000000.000,,,20000000.000
PreferredStockSharesIssued,0.000,,,0.000
PreferredStockSharesOutstanding,0.000,,,0.000
PreferredStockValue,,,,0.000
PrepaidExpenseCurrent,51250.000,60235.000,24561.000,11024.000
PrepaidInsurance,,,4200.000,186.000
PrepaidRent,1250.000,,,
RetainedEarningsAccumulatedDeficit,-80201.000,-177644.000,-639755.000,-852178.000
SharePrice,0.100,,,
StockholdersEquity,-61808.000,-45751.000,-359612.000,-209992.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-61808.000,-45751.000,-359612.000,
WarrantsAndRightsOutstanding,,,67800.000,
