,2011-06-30,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,570914.000,443563.000,506931.000,646064.000,450170.000,494266.000,671470.000,578610.000,629517.000,632339.000,292938.000,342201.000,271013.000,214395.000,231945.000,396237.000,408733.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,363260.000,,,,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,-14085.000,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,810.000,1000.000,20561.000,96301.000,,,,,,,,,,,,,,,,,,
AccountsPayableOtherCurrent,,,,,,,,,,,,,215000.000,215000.000,215000.000,215000.000,190000.000,186000.000,,,10000.000,146500.000
AccountsReceivableNet,,,,,,181672.000,152346.000,120339.000,171696.000,99678.000,87883.000,75950.000,82393.000,68313.000,66545.000,,,,,,,
AccountsReceivableNetCurrent,,,16450.000,,37362.000,181672.000,152346.000,120339.000,171696.000,99678.000,87883.000,,,,,30474.000,105096.000,264179.000,221889.000,190358.000,82913.000,100011.000
AccruedLiabilitiesCurrent,,,,,,12891.000,14178.000,15497.000,16851.000,164332.000,219332.000,310008.000,681655.000,985815.000,636505.000,870379.000,14437.000,381831.000,105998.000,164750.000,414327.000,346034.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,,,1210.000,3879.000,6549.000,75782.000,11887.000,14556.000,17226.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-1049.000,,,,,-5525.000,6831.000,8137.000,9444.000,10750.000,11007.000,12313.000,-12313.000,-14926.000,-16253.000,-17732.000,-19140.000,-20141.000,-21485.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,-69808.000,,,,,,,,,
AcquiredFiniteLivedIntangibleAssetResidualValue,,,,,,589294.000,589294.000,589294.000,589294.000,552463.000,515632.000,478801.000,441970.000,405140.000,,,,,,,,
AdditionalPaidInCapital,78375.000,80875.000,616087.000,1647022.000,3835683.000,7708906.000,9286100.000,9602965.000,11401078.000,16124391.000,18325045.000,19415400.000,21470580.000,22171722.000,24309811.000,24760616.000,26576761.000,25876253.000,26977392.000,27415827.000,27516362.000,28237833.000
