,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,452000.000,-696000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4027000.000,6310000.000
AllocatedShareBasedCompensationExpense,4027000.000,6310000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4723719.000,5394249.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,142000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,251000.000,66000.000
CapitalExpendituresIncurredButNotYetPaid,,242000.000
CommonStockDividendsPerShareCashPaid,0.000,
CommonStockDividendsPerShareDeclared,0.000,
ComprehensiveIncomeNetOfTax,-29923000.000,-39994000.000
ConversionOfStockAmountConverted1,72955000.000,
CurrentFederalTaxExpenseBenefit,,180000.000
CurrentIncomeTaxExpenseBenefit,,180000.000
DebtConversionConvertedInstrumentAmount1,150187000.000,
DeferredFederalIncomeTaxExpenseBenefit,,-111000.000
DeferredIncomeTaxExpenseBenefit,,-128000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-17000.000
Depreciation,600000.000,612000.000
EarningsPerShareBasicAndDiluted,9.140,1.590
EffectiveIncomeTaxRateContinuingOperations,,-0.004
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.256,-0.402
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,-0.156,-0.040
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.040,0.056
FairValueAdjustmentOfWarrants,9750000.000,
FinancingInterestExpense,9750000.000,
GeneralAndAdministrativeExpense,9909000.000,13270000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-40141000.000
IncomeTaxExpenseBenefit,,52000.000
IncreaseDecreaseInAccountsPayable,-942000.000,-62000.000
IncreaseDecreaseInAccruedLiabilities,2788000.000,2636000.000
IncreaseDecreaseInDeferredRevenue,54982000.000,-14582000.000
IncreaseDecreaseInOtherNoncurrentAssets,14000.000,-7000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-189000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-234000.000,847000.000
IncreaseDecreaseInPrepaidRent,-277000.000,
IncreaseDecreaseInRestrictedCash,,421000.000
InterestAndDebtExpense,9418000.000,
InterestIncomeExpenseNonoperatingNet,332000.000,976000.000
NetCashProvidedByUsedInContinuingOperations,24274000.000,5332000.000
NetCashProvidedByUsedInFinancingActivities,177744000.000,514000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,177744000.000,514000.000
NetCashProvidedByUsedInInvestingActivities,-194769000.000,47300000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-194769000.000,47300000.000
NetCashProvidedByUsedInOperatingActivities,41299000.000,-42482000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,41299000.000,-42482000.000
NetIncomeLoss,-29672000.000,-40193000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-38290000.000,-40193000.000
NonoperatingIncomeExpense,,1158000.000
OperatingExpenses,37588000.000,55519000.000
OperatingIncomeLoss,-20254000.000,-41299000.000
OperatingLeasesRentExpenseMinimumRentals,686000.000,900000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-251000.000,199000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-251000.000,199000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,128000.000
OtherNoncashIncomeExpense,,-709000.000
OtherNonoperatingIncomeExpense,,182000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,220399000.000,112350000.000
PaymentsToAcquirePropertyPlantAndEquipment,1030000.000,5029000.000
PreferredStockDividendRatePercentage,0.080,0.080
PreferredStockDividendsIncomeStatementImpact,1245000.000,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,26660000.000,165100000.000
ProceedsFromStockOptionsExercised,,514000.000
ResearchAndDevelopmentExpense,27679000.000,42249000.000
Revenues,17334000.000,14220000.000
SalesRevenueNet,17334000.000,14220000.000
ShareBasedCompensation,4027000.000,6310000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,150187000.000,
StockIssuedDuringPeriodValueStockOptionsExercised,10000.000,514000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,7373000.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,7600000.000,16200000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4191210.000,25302414.000
