,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,,,,,8835000.000,9411000.000,8375000.000,8385000.000,9412000.000
AmortizationOfIntangibleAssets,44298000.000,44306000.000,44835000.000,44826000.000,44786000.000,44624000.000,54287000.000,76905000.000,73616000.000,76015000.000,74639000.000,72932000.000,67638000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,400000.000,2200000.000,2500000.000,-3700000.000,1300000.000,1800000.000,5300000.000,-2500000.000,2200000.000,1700000.000,,,
AssetImpairmentCharges,0.000,7229000.000,7000000.000,-2133000.000,,0.000,85334000.000,,15293000.000,,7375000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,18694000.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-41132000.000,,,,5821000.000,,,,125484000.000,,,,9409000.000
ComprehensiveIncomeNetOfTax,64563000.000,47542000.000,58475000.000,8920000.000,5412000.000,54497000.000,-106934000.000,-111980000.000,57410000.000,11555000.000,101808000.000,-61370000.000,74498000.000
CostOfRevenue,597325000.000,654605000.000,637940000.000,542475000.000,532196000.000,552595000.000,633706000.000,743511000.000,696888000.000,753029000.000,751097000.000,689018000.000,682459000.000
CostsAndExpenses,788501000.000,862601000.000,849386000.000,751677000.000,732260000.000,757892000.000,1015115000.000,1120968000.000,1053256000.000,1122916000.000,1113202000.000,1059497000.000,1015934000.000
DeferredIncomeTaxExpenseBenefit,7343000.000,,,,-13623000.000,,,,-10440000.000,,,,-16444000.000
Depreciation,11700000.000,12100000.000,12400000.000,12600000.000,11600000.000,11500000.000,15600000.000,21900000.000,19600000.000,20400000.000,20200000.000,20300000.000,20000000.000
DepreciationAmortizationAndAccretionNet,59461000.000,,,,59454000.000,,,,96938000.000,,,,100401000.000
EarningsPerShareBasic,0.350,0.150,0.510,0.260,0.210,0.240,-0.420,-0.400,0.070,0.320,0.490,0.280,0.170
EarningsPerShareDiluted,0.340,0.150,0.500,0.250,0.200,0.240,-0.420,-0.390,0.060,0.320,0.480,0.270,0.170
EffectOfExchangeRateOnCashAndCashEquivalents,-1138000.000,,,,-10178000.000,,,,5347000.000,,,,7174000.000
EffectiveIncomeTaxRateContinuingOperations,0.369,0.464,0.178,,0.347,0.258,,,0.402,0.356,0.114,,0.066
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,,0.350,0.350,,,0.350,,,,0.350
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1542000.000,,,,10414000.000,,,,1381000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1542000.000,,,,10414000.000,,,,1381000.000,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,11100000.000
GoodwillImpairmentLoss,,,,,,,,,15300000.000,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,12400000.000,,,,
GoodwillTranslationAdjustments,900000.000,,,,-2100000.000,,,,31600000.000,,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,0.000,0.000,0.000,15000000.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,102164000.000,52350000.000,117324000.000,45225000.000,60467000.000,61479000.000,-122898000.000,-61049000.000,21041000.000,96254000.000,105874000.000,49400000.000,35935000.000
IncomeTaxExpenseBenefit,37677000.000,24307000.000,20893000.000,-2586000.000,20991000.000,15887000.000,-42102000.000,14098000.000,8461000.000,34293000.000,12043000.000,-5066000.000,2373000.000
IncomeTaxesPaidNet,15595000.000,,,,34075000.000,,,,15087000.000,,,,17006000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-31063000.000,,,,12682000.000,,,,73019000.000,,,,-28032000.000
IncreaseDecreaseInAccountsReceivable,101793000.000,,,,95317000.000,,,,58760000.000,,,,-19683000.000
IncreaseDecreaseInInventories,38636000.000,,,,-5792000.000,,,,9863000.000,,,,19132000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-4341000.000,,,,1134000.000,,,,6378000.000,,,,12314000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,4980000.000,4475000.000,4220000.000,-9130000.000,4657000.000,4322000.000,,,3814000.000,3832000.000,3879000.000,-7536000.000,5072000.000
InterestExpense,42280000.000,63625000.000,36504000.000,36526000.000,36329000.000,49036000.000,73387000.000,75909000.000,72562000.000,74113000.000,68349000.000,62510000.000,69554000.000
InterestPaid,52341000.000,,,,7272000.000,,,,16057000.000,,,,16643000.000
InvestmentIncomeInterest,1104000.000,1111000.000,1394000.000,1345000.000,1029000.000,1031000.000,1276000.000,792000.000,2579000.000,1148000.000,1023000.000,774000.000,874000.000
LongTermPurchaseCommitmentAmount,20800000.000,,,,,,,,,,,,
