,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,351318.000,906742.000,191182.000,191182.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,2296376.000,2502546.000,2631134.000,3121343.000,1909353.000,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,2909353.000,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,1000000.000,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,54525.000,,,,,
AccountsPayableCurrent,,,,,,493169.000,441204.000,415426.000,454570.000,423356.000,625934.000,615763.000,734356.000,1449973.000,1539756.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,103750.000,125000.000,125000.000,217000.000,235946.000
AccountsReceivableNetCurrent,,,,,,34850.000,48055.000,46355.000,47105.000,27000.000,,2600.000,3750.000,2700.000,2700.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,100000.000,100000.000,247461.000,234831.000,288882.000,279031.000,,7700.000
AccountsReceivableRelatedPartiesNoncurrent,,,,,,,,,,100000.000,,,,,
AccruedLiabilitiesCurrent,,,,,,2296376.000,2502546.000,2631134.000,3121343.000,1909353.000,1801849.000,2170845.000,2487951.000,3594682.000,3157654.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,1801849.000,2170845.000,2487951.000,3594682.000,
AccruedPayrollTaxesCurrent,,,,,,811680.000,1021884.000,1065727.000,1151969.000,1145125.000,1051899.000,1232413.000,1099215.000,1169197.000,1192943.000
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,,,,,-313136.000,,,,
AccruedProfessionalFees,1000.000,1000.000,4600.000,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,4363.000,7531.000,,,,,,225000.000,300000.000,375000.000,791877.000,341877.000
AccruedRentCurrent,,,,,,,,,45595.000,,59521.000,66484.000,91000.000,93575.000,96152.000
