,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccretionExpense,,,,,185000.000,,,,185000.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,-155000.000,
AllocatedShareBasedCompensationExpense,,,,,,,,,129000.000,
AmortizationOfFinancingCosts,1814000.000,1901000.000,3106000.000,,4962000.000,,,,4377000.000,
CashFlowsBetweenTransfereeAndTransferorServicingFees,,,,,,,-1988000.000,,-1899000.000,
CashPeriodIncreaseDecrease,,,-14891000.000,,-11976000.000,,,,-28502000.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,,159000.000,4600000.000,,1595000.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,,,146885000.000,31658000.000,,0.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,,,,,,,,,167373000.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldPeriodIncreaseDecrease,,,,,,0.000,0.000,,0.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,,,,,,0.000,0.000,,0.000,
CommonStockDividendsPerShareDeclared,,0.340,0.380,0.420,0.450,0.480,0.520,0.540,0.540,
ComprehensiveIncomeNetOfTax,3810000.000,5774000.000,24801000.000,31603000.000,43525000.000,49493000.000,49945000.000,72970000.000,13684000.000,
CostsAndExpenses,1744000.000,1936000.000,2037000.000,2562000.000,4256000.000,4476000.000,3914000.000,5807000.000,18440000.000,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,0.035,,,,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,309000.000,,58000.000,,,,2000.000,
DividendsCommonStockCash,,,21605000.000,,31958000.000,,,,38349000.000,
EarningsPerShareBasic,0.330,0.370,0.440,0.480,0.610,0.710,0.690,1.040,0.210,
EarningsPerShareDiluted,0.330,0.370,0.440,0.480,0.610,0.710,0.690,1.040,0.210,
EffectiveIncomeTaxRateContinuingOperations,0.013,0.010,0.001,0.001,0.000,0.000,0.000,0.003,0.000,0.000
GeneralAndAdministrativeExpense,715000.000,679000.000,645000.000,734000.000,2285000.000,2155000.000,1802000.000,3511000.000,16286000.000,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,0.000,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,4719000.000,6644000.000,24800000.000,27913000.000,43674000.000,50660000.000,49228000.000,74038000.000,15265000.000,
IncomeTaxExpenseBenefit,60000.000,72000.000,12000.000,27000.000,0.000,0.000,14000.000,622000.000,5000.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,32076000.000,,-2847000.000,,,,-5668000.000,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,-24292000.000,,-2450000.000,,,,90666000.000,
IncreaseDecreaseInOtherOperatingAssets,,,382000.000,,2645000.000,,,,-15577000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,575000.000,,-428000.000,,,,7387000.000,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,-5498000.000,,3077000.000,,,,-50258000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,0.000,1771.000,,,
InterestExpense,4964000.000,6252000.000,18242000.000,20034000.000,37511000.000,40001000.000,44146000.000,42040000.000,40813000.000,
InterestExpenseDebt,2913000.000,4090000.000,14781000.000,15904000.000,26830000.000,27126000.000,28580000.000,27190000.000,27281000.000,
