,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5493.000,9845.000,,,,220625.000,209224.000,203379.000,379880.000,328421.000,650495.000,1169095.000,1878591.000,2798838.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,68029.000,85263.000,80171.000,96706.000,82424.000,43791.000,118419.000,345079.000,1550645.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,63624.000,,,,91097.000,
AdditionalPaidInCapital,19350.000,19350.000,,57724.000,55002.000,4605847.000,4682359.000,5040158.000,5297635.000,5335858.000,10118347.000,10110812.000,10361183.000,10640086.000
Assets,3688.000,1204.000,,15990.000,12792.000,7271540.000,5999792.000,4598051.000,3442290.000,1605746.000,2113462.000,222402.000,50790.000,51076.000
AssetsCurrent,,,,,,7253908.000,5952995.000,4546375.000,3398078.000,1561110.000,2068712.000,181166.000,14345.000,20461.000
Cash,,,,,11292.000,7232694.000,5938999.000,4540692.000,3228938.000,1445230.000,1980515.000,34421.000,734.000,
CashAndCashEquivalentsAtCarryingValue,3688.000,1204.000,,14490.000,,7232694.000,5938999.000,4540692.000,3228938.000,1445230.000,1980515.000,34421.000,734.000,
CashEquivalentsAtCarryingValue,,,,14490.000,,,,,,,,,,
CashFDICInsuredAmount,,,,250000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,150000000.000,150000000.000,,150000000.000,2475585900.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,1500000.000,1500000.000,,1756000.000,28980859.000,24569809.000,24569809.000,24829363.000,24929363.000,24929363.000,31720247.000,31720247.000,2440336.000,2440336.000
CommonStockSharesOutstanding,1500000.000,1500000.000,,1756000.000,28980859.000,24802495.000,24803769.000,25063323.000,25198456.000,25198456.000,32001442.000,32001442.000,2464671.000,2464671.000
CommonStockValue,150.000,150.000,,176.000,2898.000,2457.000,2457.000,2483.000,2493.000,2495.000,3171.000,3171.000,244.000,244.000
ConvertibleNotesPayable,,,,,,,,,,,,,74707.000,183218.000
DeferredTaxAssetsGross,,,,,,,,,2151610.000,,,,4625591.000,
DeferredTaxAssetsOperatingLossCarryforwards,3271.000,4296.000,,6362.000,,,,,6101510.000,,,,15976678.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,1465106.000,,,,3555936.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,412744.000,,,,819965.000,
