,2011-10-02,2012-04-01
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,-1866000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,220000.000
CapitalExpendituresIncurredButNotYetPaid,,729000.000
CapitalLeaseObligationsIncurred,,1204000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,5674000.000
CommonStockDividendsPerShareDeclared,0.250,0.275
CostOfGoodsSoldDirectLabor,102146000.000,110010000.000
CostsAndExpenses,290891000.000,313238000.000
DeferredIncomeTaxExpenseBenefit,,-4653000.000
DepreciationDepletionAndAmortization,24845000.000,20817000.000
DividendsCommonStockCash,,-5818000.000
EarningsPerShareBasic,0.290,0.300
EarningsPerShareDiluted,0.290,0.300
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,45000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,45000.000
FoodAndBeverageCostOfSales,77821000.000,86681000.000
GeneralAndAdministrativeExpense,12664000.000,22481000.000
IncomeLossFromContinuingOperations,6301000.000,6276000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,8779000.000,5983000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,6340000.000,6305000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.290,0.300
IncomeLossFromContinuingOperationsPerDilutedShare,0.290,0.300
IncomeLossFromDiscontinuedOperationsNetOfTax,10000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000
IncomeTaxExpenseBenefit,2439000.000,-322000.000
IncomeTaxesPaidNet,,531000.000
IncreaseDecreaseInAccountsPayable,,105000.000
IncreaseDecreaseInAccruedLiabilities,,-5390000.000
IncreaseDecreaseInDeferredRevenue,,-8379000.000
IncreaseDecreaseInInventories,,-97000.000
IncreaseDecreaseInOtherCurrentAssets,,-13207000.000
IncreaseDecreaseInOtherNoncurrentAssets,,353000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,367000.000
InterestPaid,,275000.000
InterestPaidCapitalized,,16000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,-39000.000
MinorityInterestDecreaseFromRedemptions,,-944000.000
NetCashProvidedByUsedInFinancingActivities,,-3061000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-3061000.000
NetCashProvidedByUsedInInvestingActivities,,-13096000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-13096000.000
NetCashProvidedByUsedInOperatingActivities,,21831000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,21831000.000
NetIncomeLoss,6311000.000,6276000.000
NetIncomeLossAttributableToNoncontrollingInterest,39000.000,29000.000
OccupancyNet,18390000.000,18799000.000
OperatingCostsAndExpenses,54456000.000,54286000.000
OperatingIncomeLoss,9726000.000,5670000.000
OtherNoncashIncomeExpense,,-73000.000
PaymentsForRepurchaseOfCommonStock,,0.000
PaymentsOfDividendsCommonStock,,5818000.000
PaymentsToAcquireProductiveAssets,,12480000.000
PaymentsToMinorityShareholders,,936000.000
PreOpeningCosts,629000.000,494000.000
ProfitLoss,6350000.000,6305000.000
RepaymentsOfLongTermCapitalLeaseObligations,,56000.000
Revenues,300617000.000,318908000.000
RoyaltyRevenue,877000.000,696000.000
SalesRevenueGoodsNet,298976000.000,317156000.000
SalesRevenueNet,300617000.000,318908000.000
ShareBasedCompensation,,2374000.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,546000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,3197000.000
WeightedAverageNumberOfDilutedSharesOutstanding,21758000.000,21263000.000
WeightedAverageNumberOfSharesOutstandingBasic,21479000.000,21171000.000
