,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,528500000.000,483200000.000,567500000.000,535000000.000,498300000.000,496000000.000,579100000.000,556200000.000,524200000.000,541500000.000,599100000.000,638900000.000,574400000.000,553600000.000,596100000.000,600400000.000,580400000.000,587800000.000,648000000.000,606600000.000,579000000.000,512400000.000,557400000.000,1129600000.000,973700000.000
AccountsReceivableNet,,,,14800000.000,,,,15600000.000,,,,14900000.000,,,,,,,,,,,,,
AccruedIncomeTaxes,411300000.000,423700000.000,480100000.000,302400000.000,259600000.000,189600000.000,233300000.000,218300000.000,228500000.000,210700000.000,196800000.000,216900000.000,221700000.000,202000000.000,201500000.000,166300000.000,186100000.000,176800000.000,199100000.000,211500000.000,222200000.000,213200000.000,235800000.000,407300000.000,402500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,398000000.000,412700000.000,416800000.000,429700000.000,445200000.000,391000000.000,372800000.000,384500000.000,402200000.000,407200000.000,420600000.000,428600000.000,438600000.000,460000000.000,466400000.000,478500000.000,495000000.000,509100000.000,525200000.000,538200000.000,553100000.000,568800000.000,587200000.000,600000000.000,617300000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,4900000.000,,,,7700000.000,6800000.000,4200000.000,4000000.000,4100000.000,6900000.000,10800000.000,9400000.000,8900000.000,9900000.000,3100000.000,6800000.000,7800000.000,11000000.000,14500000.000,12400000.000,-3800000.000,600000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,5100000.000,,,,-21900000.000,-1500000.000,-2900000.000,-28800000.000,-33000000.000,-31400000.000,-29200000.000,23200000.000,48600000.000,89200000.000,51000000.000,46800000.000,41400000.000,3600000.000,14300000.000,2200000.000,33800000.000,16800000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,122200000.000,,,,129900000.000,127400000.000,-125400000.000,-123500000.000,118500000.000,116900000.000,115300000.000,113500000.000,127200000.000,125400000.000,124100000.000,122500000.000,127100000.000,125400000.000,123700000.000,122000000.000,122100000.000,120300000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-6300000.000,,,,-8500000.000,-11600000.000,-14200000.000,-17000000.000,-21600000.000,-28600000.000,-28800000.000,-30000000.000,-49200000.000,-51800000.000,-53500000.000,-57400000.000,-66000000.000,-68300000.000,-70100000.000,-69500000.000,-70700000.000,-70900000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-153400000.000,-156500000.000,-94700000.000,-118500000.000,-132500000.000,-107000000.000,-124500000.000,-152600000.000,-133700000.000,-138300000.000,-165300000.000,-169000000.000,-170000000.000,-162500000.000,-110900000.000,-118900000.000,-78100000.000,-123500000.000,-126300000.000,-143900000.000,-179100000.000,-165000000.000,-176900000.000,-162800000.000,-173800000.000
AdditionalPaidInCapitalCommonStock,197200000.000,221600000.000,233100000.000,247100000.000,298900000.000,311000000.000,324900000.000,332800000.000,342900000.000,354000000.000,378100000.000,390900000.000,405200000.000,417300000.000,429200000.000,445400000.000,490900000.000,541600000.000,556100000.000,566500000.000,585300000.000,597300000.000,628700000.000,640900000.000,659700000.000
AllowanceForDoubtfulAccountsReceivable,,,,28500000.000,,,,46800000.000,,,,38300000.000,,,,37200000.000,,,,41100000.000,,,,55400000.000,
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,,,,,305000000.000,305000000.000,305000000.000,325000000.000,335000000.000,315000000.000,315000000.000,300000000.000,300000000.000,310000000.000,290000000.000,295000000.000,300000000.000,,,,320000000.000,
Assets,7887700000.000,8009500000.000,8819700000.000,9069900000.000,9197800000.000,9166000000.000,9355100000.000,9465700000.000,9361700000.000,9589400000.000,9940900000.000,10121300000.000,9922600000.000,9874600000.000,9846600000.000,9890400000.000,10353000000.000,10063800000.000,9815900000.000,9458900000.000,9418300000.000,9394900000.000,9518700000.000,9419600000.000,9486000000.000
AssetsFairValueDisclosure,,,,,,,,,1379300000.000,1685500000.000,1860100000.000,,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,1461300000.000,1655400000.000,1850700000.000,1427400000.000,1249700000.000,1396100000.000,,1856600000.000,1529800000.000,1357600000.000,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,15500000.000,,17100000.000,9300000.000,13100000.000,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,14700000.000,,15600000.000,4800000.000,10500000.000,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,800000.000,,1500000.000,4500000.000,2600000.000,,,,,,
AvailableForSaleSecuritiesAmortizedCost,1300200000.000,1295200000.000,1484900000.000,1324100000.000,1560400000.000,1851800000.000,1842600000.000,1502500000.000,1214300000.000,1454600000.000,1648900000.000,1844300000.000,1416500000.000,1232700000.000,1381400000.000,,1841000000.000,1525000000.000,1347100000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,115800000.000,,,,79300000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,123000000.000,133200000.000,140700000.000,114600000.000,124100000.000,,,79600000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,705600000.000,,,,785000000.000,,,,,,,,,,,,,,,,,
