,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,536544.000,463118.000,714110.000,573274.000,413841.000,324611.000,501924.000
AccountsReceivableNetCurrent,217831.000,362329.000,105123.000,250452.000,148975.000,275291.000,249583.000
AccruedLiabilitiesCurrent,91623.000,95530.000,188275.000,85580.000,89931.000,99412.000,61356.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,60848.000,,,,61962.000
AdditionalPaidInCapitalCommonStock,15448353.000,15448353.000,15448353.000,15448353.000,15448353.000,15448353.000,15609340.000
AllowanceForDoubtfulAccountsReceivable,,,200000.000,50000.000,0.000,,0.000
Assets,1324500.000,1033144.000,611850.000,1428431.000,1049718.000,855251.000,723243.000
AssetsCurrent,922390.000,625984.000,185625.000,985988.000,607827.000,427124.000,299260.000
AssetsFairValueDisclosure,,,368.000,,,,
AssetsNoncurrent,400315.000,405649.000,425141.000,438926.000,438651.000,424642.000,420801.000
CashAndCashEquivalentsAtCarryingValue,704559.000,263655.000,80502.000,735536.000,458852.000,151833.000,49677.000
CashAndCashEquivalentsFairValueDisclosure,,,368.000,,,,
CashUninsuredAmount,,,0.000,485000.000,280000.000,,
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,37346154.000,37346154.000,37346154.000,37346154.000,37346154.000,37346154.000
CommonStockSharesOutstanding,,37346154.000,37346154.000,37346154.000,37346154.000,37346154.000,37346154.000
CommonStockValue,3735.000,3735.000,3735.000,3735.000,3735.000,3735.000,3735.000
ConvertibleDebtFairValueDisclosures,,,7155493.000,,,,
ConvertibleLongTermNotesPayable,250000.000,255041.000,254986.000,250000.000,255041.000,259973.000,
DeferredCompensationEquity,-4114405.000,-4128709.000,-4131709.000,-4131709.000,-4131709.000,-3865978.000,-3688992.000
DeferredRevenueCurrent,136559.000,307228.000,100957.000,1353161.000,1371583.000,1341110.000,121375.000
DeferredRevenueNoncurrent,,,,,,,1188749.000
DeferredTaxAssetsNet,,,0.000,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,5709372.000,,,,6037629.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,7985.000,,,,-50538.000
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,7203.000,,,,7203.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,3134667.000,,,,2980409.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,339934.000,,,,500288.000
DeferredTaxAssetsValuationAllowance,,,9199161.000,,,,9474991.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,-604811.000,,,,-699182.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,43312.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,0.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,0.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,0.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,0.000,,,,
FiniteLivedIntangibleAssetsGross,,,1021480.000,,,,1082040.000
IntangibleAssetsNetExcludingGoodwill,381762.000,385903.000,416669.000,419538.000,416347.000,399026.000,382858.000
InterestPayableCurrentAndNoncurrent,,,,1430558.000,,,
Liabilities,8126588.000,8337864.000,8676924.000,9782435.000,9752478.000,9739066.000,9783120.000
LiabilitiesAndStockholdersEquity,1324500.000,1033144.000,611850.000,1428431.000,1049718.000,855251.000,723243.000
LiabilitiesCurrent,1028878.000,1137363.000,1033342.000,2045015.000,9279992.000,9319093.000,8594371.000
LiabilitiesFairValueDisclosure,,,7155493.000,,,,
LongTermNotesPayable,90074.000,86136.000,256064.000,260399.000,,,
NotesPayableCurrent,21000.000,24000.000,30000.000,33000.000,,,77931.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,36000.000,81707.000,1327078.000
NotesPayableRelatedPartiesNoncurrent,1179607.000,1200830.000,1242834.000,1264067.000,57445.000,0.000,
OperatingLeasesFutureMinimumPaymentsDue,,,15050.000,,,,40850.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,15050.000,,,,25800.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,0.000,,,,15050.000
OperatingLossCarryforwards,,,15200000.000,,,,16000000.000
OtherLongTermNotesPayable,5418029.000,5498494.000,5657673.000,5738138.000,,,
OtherNotesPayableCurrent,243152.000,247487.000,,,,,
PrepaidExpenseNoncurrent,18553.000,19746.000,8472.000,19388.000,22304.000,25616.000,37943.000
PropertyPlantAndEquipmentNet,1795.000,1511.000,1084.000,3517.000,3240.000,3485.000,3182.000
RetainedEarningsAccumulatedDeficit,-26368581.000,-26885517.000,-27648871.000,-27937801.000,-28286557.000,-28201881.000,-28361944.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,958299.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,6000000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,1119473.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,4341115.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,4341115.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.570,,
StockholdersEquity,-6802088.000,-7304720.000,-8065074.000,-8354004.000,-8702760.000,-8883815.000,-9059877.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6802088.000,-7304720.000,-8065074.000,-8354004.000,-8702760.000,-8883815.000,-9059877.000
