,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-13482.000,,,,-25861.000,,,,-9251.000
AllocatedShareBasedCompensationExpense,,,,0.000,,0.000,9459.000,14094.000,19015.000,0.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,-35223.000,,,,-39044.000,,,,-4653.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,116480.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,179174.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,23081.000,,,,25439.000,,,,3031.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1315238.000,,,,3050511.000,,,,105820.000
ComprehensiveIncomeNetOfTax,,1076845.000,,135047.000,,98833.000,115.000,-36883.000,66201.000,64445.000
DepreciationAmortizationAndAccretionNet,,32100.000,,,,31100.000,,,,36000.000
EarningsPerShareBasic,0.360,2.390,0.280,0.210,-0.020,0.310,0.030,0.080,0.160,0.150
EarningsPerShareDiluted,,,0.280,0.210,,0.310,0.030,0.070,0.150,0.150
EmployeeStockOwnershipPlanESOPCompensationExpense,,,,0.000,,0.000,,,,0.000
EquipmentExpense,43458.000,48909.000,49401.000,45568.000,52480.000,50765.000,53009.000,51639.000,57521.000,54501.000
FederalDepositInsuranceCorporationPremiumExpense,19311.000,16878.000,14147.000,16137.000,49927.000,24508.000,24571.000,27816.000,27409.000,25940.000
FeesAndCommissionsDepositorAccounts,713.000,1646.000,1157.000,724.000,1430.000,742.000,2276.000,1501.000,750.000,1807.000
FeesAndCommissionsOther,16299.000,15480.000,23837.000,16102.000,12194.000,19266.000,18795.000,28457.000,19930.000,15825.000
FinancingReceivableAllowanceForCreditLossesEffectOfChangeInMethod,,,,,,395721.000,,,,390465.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,,,,,0.000
GainLossOnDispositionOfAssets,127256.000,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,896.000,3841.000,0.000,0.000,117117.000,,,,
GainOnPurchaseOfBusiness,,1022074.000,,,,,,,,
GeneralInsuranceExpense,10154.000,6991.000,5756.000,14957.000,10258.000,7694.000,7526.000,12583.000,4180.000,7598.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,89994.000,132864.000,100900.000,2534.000,137877.000,13161.000,34137.000,72295.000,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,,0.190,0.280,0.210,0.010,0.310,0.030,0.080,0.160,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,,,0.280,0.210,,0.310,0.030,0.070,0.150,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,217346.000,137994.000,192864.000,147900.000,-38039.000,211877.000,24161.000,40137.000,162022.000,113598.000
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicShare,,2.200,,,,,,,,
IncomeTaxExpenseBenefit,67000.000,48000.000,60000.000,47000.000,-40573.000,74000.000,11000.000,6000.000,89727.000,44500.000
IncomeTaxesPaid,,180301.000,,,,,,,,80000.000
IncreaseDecreaseInAccountsPayable,,-4523.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,-8005.000,,,,18775.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-132301.000,,,,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,11539.000,,,,-33260.000,,,,5294.000
IncreaseDecreaseInDeposits,,-1512096.000,,,,-870684.000,,,,-924816.000
IncreaseDecreaseInInterestPayableNet,,560.000,,,,1546.000,,,,1784.000
IncreaseDecreaseInOtherOperatingAssets,,-162537.000,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,-114803.000,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,-17558.000,,,,-68524.000
IncreaseDecreaseInPrepaidExpense,,-94379.000,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,6533.000,14611.000,12407.000,-22412.000,11468.000
InformationTechnologyAndDataProcessing,21419.000,26005.000,32485.000,26719.000,29127.000,31135.000,30320.000,34076.000,31529.000,28668.000
InterestAndDividendIncomeOperating,951787.000,950821.000,954008.000,906527.000,903008.000,899335.000,819232.000,849550.000,850365.000,859486.000
InterestAndDividendIncomeSecurities,100778.000,86394.000,107353.000,104551.000,96533.000,82156.000,62185.000,62730.000,63752.000,71048.000
InterestAndFeeIncomeLoansAndLeases,851009.000,864427.000,846655.000,801976.000,806475.000,817179.000,757047.000,786820.000,786613.000,788438.000
