,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccumulatedOtherComprehensiveIncomeLossNetOfTax,25000000.000,739000000.000,829000000.000,994000000.000,1501000000.000,2026000000.000,1987000000.000,1078000000.000,520000000.000,487000000.000,574000000.000,886000000.000,1146000000.000,1114000000.000,1221000000.000,1334000000.000,849000000.000,775000000.000,593000000.000,835000000.000,1068000000.000,1191000000.000,722000000.000,759000000.000,919000000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,,,,,,,,,,,,,,,,,1000000.000,1000000.000,1000000.000
AdditionalPaidInCapital,,,,,8275000000.000,8279000000.000,8155000000.000,6959000000.000,6959000000.000,6961000000.000,6959000000.000,6164000000.000,7184000000.000,6686000000.000,6688000000.000,6189000000.000,6183000000.000,5686000000.000,5687000000.000,5187000000.000,5182000000.000,4932000000.000,4935000000.000,4637000000.000,4636000000.000
AdditionalPaidInCapitalCommonStock,8266000000.000,8268000000.000,8271000000.000,8274000000.000,,,,,,,,,,,,,,,,,,,,,
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,,,,50000000.000,,,,,,,
AllowanceForLoanAndLeaseLossesRealEstate,33000000.000,24000000.000,23000000.000,23000000.000,22000000.000,19000000.000,14000000.000,13000000.000,12000000.000,12000000.000,12000000.000,12000000.000,16000000.000,16000000.000,,,,,,,,,,,
AlternativeInvestmentsFairValueDisclosure,,,,,,,,,,,,,,1351000000.000,1309000000.000,1245000000.000,1264000000.000,1249000000.000,1216000000.000,1186000000.000,1084000000.000,966000000.000,930000000.000,888000000.000,918000000.000
Assets,230416000000.000,221739000000.000,222537000000.000,227548000000.000,222790000000.000,225749000000.000,215891000000.000,214010000000.000,215245000000.000,205999000000.000,202715000000.000,199349000000.000,200849000000.000,193536000000.000,191775000000.000,192802000000.000,187694000000.000,177528000000.000,175350000000.000,173741000000.000,173673000000.000,174390000000.000,170346000000.000,171496000000.000,171796000000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,162361000000.000,161030000000.000,159722000000.000,154350000000.000,144661000000.000,144439000000.000,142994000000.000,141864000000.000,143152000000.000,137423000000.000,140000000000.000,139163000000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,1941000000.000,2002000000.000,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,2374000000.000,2565000000.000,1676000000.000,1725000000.000,1431000000.000,1932000000.000,2450000000.000,2498000000.000,1516000000.000,1562000000.000,1828000000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,203000000.000,233000000.000,331000000.000,234000000.000,143000000.000,93000000.000,204000000.000,157000000.000,93000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,23613000000.000,23260000000.000,23764000000.000,23960000000.000,23587000000.000,23559000000.000,23516000000.000,23392000000.000,23219000000.000,22507000000.000,22643000000.000,22379000000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,21000000.000,12000000.000,11000000.000,14000000.000,19000000.000,15000000.000,12000000.000,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,10000000.000,12000000.000,11000000.000,7000000.000,6000000.000,5000000.000,2000000.000,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,525000000.000,372000000.000,167000000.000,167000000.000,471000000.000,121000000.000,123000000.000,89000000.000,142000000.000,271000000.000,138000000.000
AvailableForSaleSecurities,,,,,,,,,,,,,,25811000000.000,25702000000.000,26408000000.000,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,1697000000.000,1737000000.000,1442000000.000,1946000000.000,2469000000.000,2513000000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,208000000.000,141000000.000,213000000.000,245000000.000,342000000.000,241000000.000,149000000.000,98000000.000,206000000.000,,
