,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31
AccountsPayableCurrentAndNoncurrent,756935.000,779376.000,855015.000,851544.000,844144.000
AccruedLiabilitiesCurrent,281115.000,329632.000,320279.000,8048.000,7796.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,13450.000,14566.000
AdditionalPaidInCapital,3503593.000,3504193.000,3504793.000,4369511.000,4709745.000
Assets,13208.000,21826.000,11713.000,10942.000,16474.000
AssetsCurrent,269.000,9679.000,358.000,379.000,7568.000
Cash,269.000,9679.000,358.000,379.000,7568.000
CashAndCashEquivalentsAtCarryingValue,,,,,7568.000
CommonStockParOrStatedValuePerShare,,,,0.000,0.000
CommonStockSharesAuthorized,,,,2000000000.000,2000000000.000
CommonStockSharesIssued,,,,15883129.000,18411196.000
CommonStockSharesOutstanding,,,,15883129.000,18411196.000
CommonStockValueOutstanding,1364.000,1364.000,1364.000,1588.000,1841.000
DueToRelatedPartiesCurrentAndNoncurrent,19218.000,0.000,0.000,1300.000,200.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,4587.000
FurnitureAndFixturesGross,5562.000,,,,
InterestPayableCurrent,,,,105142.000,125345.000
Liabilities,2186413.000,1888959.000,1677339.000,1398255.000,1457705.000
LiabilitiesAndStockholdersEquity,13208.000,21826.000,11713.000,10942.000,16474.000
LiabilitiesCurrent,2186413.000,1888959.000,1677339.000,1398255.000,1457705.000
LongTermDebt,,,,50000.000,50000.000
LongTermLoansPayable,,,,0.000,
LongTermNotesAndLoans,,,,0.000,0.000
MachineryAndEquipmentGross,18451.000,18451.000,18451.000,,
NotesAndLoansPayable,,,,150464.000,198463.000
NotesAndLoansPayableCurrent,,,,150464.000,198463.000
NotesPayable,60000.000,64803.000,50000.000,,
NotesPayableCurrent,,,,50000.000,50000.000
OtherLiabilitiesNoncurrent,,,,0.000,0.000
PreferredStockParOrStatedValuePerShare,,,,0.000,0.000
PreferredStockSharesAuthorized,,,,50000000.000,50000000.000
PreferredStockSharesIssued,,,,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000,0.000
PreferredStockValueOutstanding,,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,,,24013.000,23472.000
PropertyPlantAndEquipmentNet,12939.000,12147.000,11355.000,10563.000,8906.000
RetainedEarningsAccumulatedDeficit,-5678162.000,-5839661.000,-5874339.000,-6064388.000,-6153018.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,2831037.000,,,,
StockholdersEquity,-2173205.000,-1867133.000,-1665626.000,-1387313.000,-1441231.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2173205.000,-1867133.000,-1665626.000,-1387313.000,-1441231.000
WarrantsAndRightsOutstanding,296000.000,,,,
