,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1151010.000,1461908.000,1667587.000,2897641.000,2338046.000,1864044.000,2453029.000,3085856.000,2416313.000,3097473.000,3332255.000,2841858.000,3311809.000,2377211.000,2618285.000,3032613.000,3367481.000,4011804.000
AccountsReceivableNetCurrent,2700243.000,3015992.000,1901256.000,2301012.000,3740885.000,4249889.000,4418165.000,4519544.000,4750437.000,5410044.000,4512448.000,4331181.000,5286863.000,5888310.000,6241054.000,7957325.000,8630418.000,9102078.000
AccruedLiabilitiesCurrent,807922.000,1006540.000,1014495.000,1091277.000,1139554.000,1407452.000,1255978.000,990084.000,1008153.000,1278327.000,1339600.000,1138914.000,1066860.000,1079969.000,1036782.000,1189669.000,1378258.000,1153864.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,480037.000,,,,679853.000,,,,872636.000,,,,1027725.000,,,,1174380.000,
AdditionalPaidInCapital,16319985.000,16373090.000,16297928.000,16327096.000,22463996.000,22508013.000,24891504.000,24927880.000,25088213.000,26536965.000,26494188.000,31455719.000,34501640.000,34522237.000,34203702.000,37205570.000,37334773.000,37490389.000
AllowanceForDoubtfulAccountsReceivableCurrent,154400.000,145500.000,119700.000,119700.000,103800.000,103800.000,33000.000,50000.000,50000.000,50000.000,,50000.000,50000.000,44000.000,44000.000,44000.000,29665.000,30000.000
Assets,9117249.000,9376689.000,8141798.000,9462436.000,17630069.000,13573924.000,15114402.000,14903659.000,14121531.000,15105147.000,15079828.000,18173357.000,21090640.000,19244302.000,19050803.000,23190670.000,23741361.000,24423321.000
AssetsCurrent,8270192.000,7949096.000,6627164.000,7799553.000,15925421.000,11888292.000,13222443.000,13046496.000,12308625.000,13311691.000,13329330.000,16451077.000,19402980.000,17547408.000,17343828.000,19500694.000,20058956.000,20611293.000
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,240000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,497800.000,497800.000,,497800.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,17400.000,17400.000,,17400.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,40870.000,40870.000,,40870.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,0.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,240000.000,240000.000,,240000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,199530.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentAssets,,,,,,,,0.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,0.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1572785.000,680676.000,269817.000,492734.000,7713899.000,1946891.000,3377897.000,2446082.000,1186033.000,1983983.000,1609719.000,3970011.000,5486526.000,4253931.000,4069660.000,3502057.000,3721765.000,2148753.000
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,,,,250000.000,,,,250000.000,
CashUninsuredAmount,1070000.000,362737.000,19817.000,144091.000,7410000.000,2248969.000,3684822.000,2692535.000,1272500.000,,,,5329528.000,,,,3471765.000,
CommitmentsAndContingencies,0.000,0.000,0.000,,,,,,0.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,,0.001,,,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,,100000000.000,,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,54447854.000,54447854.000,13574474.000,13574474.000,15156600.000,15161600.000,,,15905881.000,,,,18478990.000,18478990.000,19161579.000,19949672.000,19981912.000,20043052.000
CommonStockSharesOutstanding,54447854.000,54447854.000,13574474.000,13574474.000,15156600.000,15161600.000,,,15905881.000,,,,18478990.000,18478990.000,19161579.000,19949672.000,19981912.000,20043052.000
CommonStockValue,54448.000,54448.000,54298.000,54298.000,15155.000,15162.000,15809.000,15809.000,15906.000,16339.000,16339.000,17589.000,18479.000,18479.000,19162.000,19950.000,19982.000,20043.000
