,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,2636000.000,3936000.000,3836000.000,3241000.000,3671000.000,2749000.000,1258000.000,2882000.000,
AccountsPayableCurrent,2477000.000,1401000.000,2123000.000,2297000.000,3841000.000,1589000.000,880000.000,4420000.000,2796000.000,2891000.000,2428000.000,2917000.000,7373000.000,5525000.000,9316000.000,11260000.000,14100000.000,15008000.000,11076000.000,10912000.000,23918000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,121000.000,2378000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,2921000.000,2935000.000,4228000.000,6544000.000,1991000.000,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,411000.000,491000.000,542000.000,125000.000,,,,,,
AccruedLiabilitiesCurrent,1341000.000,1876000.000,2331000.000,2702000.000,1636000.000,2224000.000,2783000.000,3984000.000,2113000.000,3274000.000,4719000.000,7598000.000,3764000.000,8508000.000,7667000.000,11305000.000,7199000.000,11511000.000,11906000.000,19487000.000,9083000.000
AccruedProfessionalFeesCurrent,,146000.000,16000.000,63000.000,130000.000,350000.000,365000.000,257000.000,145000.000,109000.000,132000.000,77000.000,180000.000,257000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,508000.000,,,,728000.000,,,,1075000.000,,,,1791000.000,,,,2657000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,51000.000,47000.000,55000.000,53000.000,44000.000,47000.000,68000.000,4696000.000,5216000.000,2862000.000,-16306000.000,-24448000.000,-50275000.000,-41909000.000,-41486000.000,-47460000.000,-43717000.000,-45050000.000,-45010000.000,-47580000.000,-47118000.000
AdditionalPaidInCapital,243408000.000,314650000.000,316222000.000,317899000.000,319817000.000,582415000.000,585243000.000,762170000.000,767226000.000,773206000.000,778700000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,785089000.000,795019000.000,805269000.000,1118135000.000,1129978000.000,1141648000.000,1152463000.000,1162324000.000,1174950000.000,1410789000.000
Assets,124213000.000,179899000.000,165319000.000,145994000.000,131497000.000,375224000.000,360259000.000,649635000.000,629391000.000,598882000.000,831527000.000,786206000.000,704709000.000,663004000.000,891689000.000,713386000.000,644574000.000,467985000.000,398624000.000,364557000.000,536614000.000
