,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,24529000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2155000.000,5427000.000,5315000.000,6061000.000,6736000.000,8242000.000,7672000.000
Assets,1322039000.000,1301111000.000,1266047000.000,1226924000.000,1195474000.000,1157550000.000,1139967000.000
AssetsFairValueDisclosureNonrecurring,,,,,52676000.000,48260000.000,39277000.000
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,,3600000.000,7.000,
AvailableForSaleSecurities,285451000.000,298617000.000,314160000.000,284388000.000,299909000.000,320583000.000,325230000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,293173000.000,312341000.000,317558000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,101206000.000,87237000.000,146316000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,100454000.000,79909000.000,132535000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,752000.000,7328000.000,13781000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,55098000.000,86808000.000,78422000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,57348000.000,90541000.000,81162000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,194015000.000,182116000.000,187577000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,197482000.000,185761000.000,191727000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,17775000.000,17041000.000,22966000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,18972000.000,17989000.000,23873000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,293173000.000,312341000.000,317558000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,26285000.000,26376000.000,28593000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,26107000.000,26292000.000,28468000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,299909000.000,320583000.000,325230000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,664000.000,848000.000,1410000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,3000.000,104000.000,180000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,664000.000,848000.000,1410000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,661000.000,744000.000,1230000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,7400000.000,9090000.000,9082000.000
BorrowedFunds,,,,,30928000000.000,30928000000.000,30928000000.000
CashAndCashEquivalentsAtCarryingValue,71003000.000,66061000.000,71349000.000,102180000.000,87868000.000,65543000.000,80252000.000
