,2011-12-31,2012-03-31,2012-06-30,2012-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,750.000
AccountsPayableCurrent,,160.000,2483.000,
AdditionalPaidInCapital,16910.000,16910.000,16910.000,-257650.000
Assets,5792.000,210.000,1565.000,5653.000
CashAndCashEquivalentsAtCarryingValue,5722.000,140.000,1565.000,5653.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,1875000000.000
CommonStockSharesIssued,11440000.000,11440000.000,11440000.000,286000000.000
CommonStockSharesOutstanding,11440000.000,11440000.000,11440000.000,286000000.000
CommonStockValue,11440.000,11440.000,,
CommonStockValueOutstanding,,,11440.000,286000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,11252.000,
DeferredTaxAssetsValuationAllowance,,,11252.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-23383.000,-29125.000,33093.000,48261.000
Liabilities,825.000,985.000,6308.000,25564.000
LiabilitiesAndStockholdersEquity,5792.000,210.000,1565.000,5653.000
NotesPayableRelatedPartiesClassifiedCurrent,,,3825.000,24814.000
NotesPayableRelatedPartiesCurrent,825.000,825.000,3825.000,24814.000
OperatingLossCarryforwards,,,30700.000,
PrepaidExpenseCurrent,70.000,70.000,,
StockholdersEquity,4967.000,-775.000,-4743.000,-19911.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4967.000,-775.000,-4743.000,-19911.000
