,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,33169.000,48630.000,30189.000,60261.000,26508.000,39855.000,62473.000,71420.000,92261.000
AccruedLiabilitiesCurrent,,,,,,,,3527.000,8498.000
AdditionalPaidInCapital,596403.000,630369.000,912087.000,1277222.000,2147609.000,2458308.000,2548224.000,2627991.000,2647669.000
Assets,198289.000,77791.000,101263.000,270865.000,449533.000,292909.000,23782.000,64955.000,10381.000
AssetsCurrent,189889.000,69391.000,92863.000,262465.000,441133.000,284509.000,15382.000,56555.000,1981.000
BankOverdrafts,,,,,,,1016.000,,
CashAndCashEquivalentsAtCarryingValue,157052.000,51641.000,87663.000,246665.000,278362.000,103259.000,,56555.000,1981.000
CashFDICInsuredAmount,250000.000,250000.000,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CashUninsuredAmount,0.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,23330000.000,23670000.000,26490000.000,30145000.000,37950000.000,38600000.000,38600000.000,38600000.000,38761290.000
CommonStockSharesOutstanding,23330000.000,23670000.000,26490000.000,30145000.000,37950000.000,38600000.000,38600000.000,38600000.000,38761290.000
CommonStockValue,2333.000,2367.000,2649.000,3014.000,3795.000,3860.000,3860.000,3860.000,3876.000
CompensatingBalanceAmount,,,,,28000.000,,,,
ConvertibleNotesPayable,,,,,,,,190000.000,205000.000
ConvertibleNotesPayableCurrent,,,,,,,,60659.000,160256.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,0.005,0.005
DebtInstrumentFaceAmount,,,,,,,,30000.000,30000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,284487.000,,,,694430.000,,
DeferredTaxAssetsValuationAllowance,,,284487.000,,,,694430.000,,
DepositsAssetsNoncurrent,8400.000,8400.000,8400.000,8400.000,8400.000,8400.000,8400.000,8400.000,8400.000
DerivativeLiabilities,,,,,,,,701836.000,505536.000
DerivativeLiabilitiesCurrent,,,,,,,,6505494.000,4769976.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,443195.000,643575.000,851337.000,1074632.000,1733379.000,,,,
DueToRelatedPartiesCurrent,9579.000,5000.000,7675.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,99720.000,9694.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,333239.000,252619.000,,,
LiabilitiesAndStockholdersEquity,198289.000,77791.000,101263.000,270865.000,449533.000,292909.000,23782.000,64955.000,10381.000
LiabilitiesCurrent,42748.000,88630.000,37864.000,65261.000,31508.000,44855.000,68489.000,6646100.000,5035991.000
OperatingLeasesFutureMinimumPaymentsDue,,,63000.000,56700.000,50400.000,44100.000,37800.000,31500.000,25200.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,25200.000,25200.000,25200.000,25200.000,25200.000,25200.000,25200.000
OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,,,12600.000,6300.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,,,25200.000,25200.000,25200.000,18900.000,12600.000,6300.000,
OperatingLossCarryforwards,,,647134.000,,,,953356.000,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PrepaidExpenseAndOtherAssetsCurrent,32837.000,17750.000,5200.000,15800.000,162771.000,181250.000,15382.000,,
PrepaidExpenseCurrent,,15150.000,15150.000,15150.000,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,-2214114.000,-2596791.000,-9212996.000,-7677155.000
SaleOfStockPricePerShare,,,,0.100,0.100,0.100,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.090,0.090,0.090,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,239085.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,4650000.000,3900000.000,3850000.000,3000000.000,3000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,0.830,0.830,1.000,1.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,1925000.000,2250000.000,3000000.000
SharePrice,,,,,,,,0.020,0.020
StockholdersEquity,155541.000,-10839.000,63399.000,205604.000,418208.000,248054.000,-44707.000,-6581145.000,-5025610.000
