,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,-3965.000,,,
CashPeriodIncreaseDecrease,-13886.000,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,0.000
GeneralAndAdministrativeExpense,4125.000,115.000,8558.000,1441.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000
IncomeTaxesPaid,0.000,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,6000.000,,,
IncreaseDecreaseInPrepaidExpense,-1686.000,,,
InterestPaid,0.000,,,
NetCashProvidedByUsedInFinancingActivities,3965.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3965.000,,,
NetCashProvidedByUsedInOperatingActivities,-17851.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-17851.000,,,
NetIncomeLoss,-25537.000,-5912.000,-11388.000,-10311.000
OperatingExpenses,25537.000,5912.000,11388.000,10311.000
OperatingIncomeLoss,-25537.000,-5912.000,-11388.000,-10311.000
PartnersCapitalAccountContributions,3965.000,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,
ProfessionalFees,21412.000,5797.000,2830.000,8870.000
Revenues,0.000,0.000,0.000,
SalesRevenueNet,0.000,0.000,0.000,
StockGrantedDuringPeriodValueSharebasedCompensation,0.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,16500000.000,16500000.000,16500000.000,-33000000.000
