,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4258.000,,,,1421.000,,,,
CostsAndExpenses,,,,,,,,,9226.000,,
EarningsPerShareBasicAndDiluted,,,,,,,0.000,-0.000,,,-0.000
GeneralAndAdministrativeExpense,153.000,3192.000,116.000,1378.000,2757.000,2955.000,1499.000,1740.000,1520.000,65.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-753.000,-3792.000,-406.000,-1978.000,-3357.000,-2955.000,-4999.000,,-9226.000,,-12082.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-3852.000,,,,420.000,,,,12082.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,6000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,6000.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,-4258.000,,,,-4579.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4258.000,,,,-4579.000,,,,
NetIncomeLoss,-753.000,-3792.000,-406.000,-1978.000,-3357.000,-2955.000,-4999.000,-3240.000,-9226.000,-18684.000,-12082.000
OperatingExpenses,753.000,3792.000,406.000,1978.000,3357.000,2955.000,4999.000,,,,12082.000
ProceedsFromNotesPayable,,,,,,,6000.000,,,,
ProfessionalFees,600.000,600.000,290.000,600.000,600.000,0.000,3500.000,1500.000,7706.000,18619.000,12082.000
StockIssuedDuringPeriodSharesNewIssues,1200000.000,,,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,12000.000,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,10200000.000,10200000.000,10200000.000,-20400000.000,10200000.000
