,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-4781.000,,-456.000,,,,-84.000,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,,,,,,,
Depreciation,35.000,,104.000,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000
GeneralAndAdministrativeExpense,,,260.000,436.000,53.000,12925.000,116.000,84.000,70.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-560.000,-8233.000,,,,,
IncomeTaxExpenseBenefit,,,0.000,0.000,,,,,
IncomeTaxesPaid,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,6883.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,340.000,,
IncreaseDecreaseInDueToOfficersAndStockholders,,,0.000,,,,,,
InterestExpense,,,,,,,341.000,340.000,
InterestPaid,,,0.000,,,,,,
LegalFees,1870.000,750.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,1587.000,,0.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1587.000,,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivities,-692.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-692.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-5676.000,,-456.000,,,,-84.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5676.000,,-456.000,,,,-84.000,,
NetIncomeLoss,-2637.000,-1062.000,-560.000,-8233.000,-1865.000,-26596.000,-7307.000,-1724.000,-3684.000
OperatingExpenses,2637.000,1062.000,560.000,8233.000,,,,1384.000,3684.000
OperatingIncomeLoss,-2637.000,-1062.000,,,,,-6966.000,-1384.000,-3684.000
OtherCostAndExpenseOperating,0.000,0.000,,,,,,,
OtherNoncashIncomeExpense,,,,,,,-341.000,-340.000,
PaymentsToAcquirePropertyPlantAndEquipment,-692.000,,,,,,,,
ProceedsFromContributionsFromAffiliates,-13.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,1600.000,,,,,,,,
ProfessionalFees,,,300.000,7797.000,1812.000,6949.000,6850.000,1300.000,3614.000
ProfitLoss,-5711.000,,-560.000,,,,-7307.000,,
RepaymentOfNotesReceivableFromRelatedParties,0.000,,,,,,,,
Revenues,0.000,0.000,0.000,0.000,,,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,,,,,
SellingGeneralAndAdministrativeExpense,767.000,312.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,7160000.000,6012727.000,7160000.000,-12830809.000,9560000.000,9560000.000,9560000.000
WeightedAverageNumberOfSharesOutstandingBasic,5021104.000,6012144.000,,,,,,,
