,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,40152000.000,35924000.000,34400000.000,29541000.000,31611000.000,39608000.000,41655000.000
AccountsReceivableNet,55115000.000,43057000.000,58100000.000,53081000.000,45748000.000,33230000.000,60718000.000
AccruedIncomeTaxes,26227000.000,25012000.000,0.000,,,7454000.000,4937000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,30215000.000,31297000.000,32470000.000,33366000.000,33987000.000,35112000.000,32193000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-12625000.000,-10622000.000,-14613000.000,-18479000.000,-20797000.000,-26986000.000,-21917000.000
AdditionalPaidInCapital,619493000.000,626702000.000,637332000.000,658684000.000,668424000.000,678148000.000,854750000.000
AllowanceForDoubtfulAccountsReceivable,4998000.000,5473000.000,4266000.000,6676000.000,7847000.000,8518000.000,11199000.000
Assets,981003000.000,1026175000.000,1070884000.000,986469000.000,1008000000.000,1093454000.000,1385707000.000
CashAndCashEquivalentsAtCarryingValue,97777000.000,131927000.000,166169000.000,105972000.000,156067000.000,253605000.000,300314000.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,243000.000,245000.000,247000.000,121000.000,122000.000,123000.000,124000.000
DeferredIncomeTaxLiabilities,,,85230000.000,,,,93746000.000
DeferredIncomeTaxLiabilitiesNet,39738000.000,39929000.000,37288000.000,35288000.000,32352000.000,32461000.000,31196000.000
DeferredRevenue,3049000.000,4772000.000,5547000.000,4613000.000,7599000.000,6851000.000,3717000.000
DeferredTaxAssetsGross,,,47942000.000,,,,62550000.000
DeferredTaxAssetsOther,,,1399000.000,,,,251000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,43348000.000,,,,57379000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,3195000.000,,,,4920000.000
DeferredTaxLiabilities,,,37288000.000,,,,31196000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,77184000.000,77184000.000,77184000.000,77184000.000,77184000.000,77184000.000,77184000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,77184000.000,,,,77184000.000
