,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,10761000.000,,,,9311000.000,,,,9311000.000,,,,11310000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,829000.000,732000.000,-655000.000,-760000.000,-1015000.000,-390000.000,136000.000,-46000.000,66000.000,441000.000,-84000.000,352000.000,-238000.000,714000.000,965000.000,561000.000,-1290000.000,-996000.000,-610000.000
AdditionalPaidInCapitalCommonStock,,,48800000.000,48800000.000,48881000.000,48902000.000,48936000.000,49164000.000,49426000.000,49661000.000,49899000.000,50145000.000,50457000.000,50755000.000,51068000.000,51463000.000,51765000.000,52182000.000,52539000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,593000.000,2210000.000,3934000.000,5700000.000,347000.000,1891000.000,3945000.000,5869000.000,255000.000,1966000.000,3734000.000,5382000.000,146000.000,1861000.000,3637000.000,5455000.000,550000.000,1818000.000,3481000.000
AdvancesFromFederalHomeLoanBanks,,,,0.000,,,,,,,,,20500000.000,0.000,0.000,0.000,,0.000,0.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,,,,,,,,0.000,,,,0.000,,,
Assets,523822000.000,584241000.000,550519000.000,543282000.000,535588000.000,547494000.000,556477000.000,568695000.000,594614000.000,610134000.000,629380000.000,638929000.000,670577000.000,655107000.000,670778000.000,702625000.000,732996000.000,755541000.000,795915000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,77155000.000,79587000.000,79706000.000,84628000.000,80762000.000,85666000.000,92849000.000,104120000.000,116847000.000,123342000.000
AvailableForSaleSecurities,57451000.000,66986000.000,97120000.000,105705000.000,108915000.000,96407000.000,100203000.000,90346000.000,83180000.000,77881000.000,79450000.000,80286000.000,84237000.000,81936000.000,87254000.000,93772000.000,101997000.000,115208000.000,122338000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,913000.000,531000.000,830000.000,358000.000,1298000.000,1650000.000,1088000.000,149000.000,236000.000,401000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,187000.000,668000.000,250000.000,749000.000,124000.000,62000.000,165000.000,2272000.000,1875000.000,1405000.000
AvailableForSaleSecuritiesAmortizedCost,56085000.000,65780000.000,98172000.000,106935000.000,110641000.000,97049000.000,99979000.000,90422000.000,83071000.000,77155000.000,79587000.000,79706000.000,84628000.000,80762000.000,85666000.000,92849000.000,104120000.000,116847000.000,123342000.000
AvailableForSaleSecuritiesAndHeldToMaturitySecurities,,,,,,,,,,,,,,,,,106413000.000,119140000.000,125467000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,161000.000,289000.000,129000.000,196000.000,93000.000,46000.000,56000.000,98000.000,81000.000,100000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,187000.000,668000.000,250000.000,749000.000,124000.000,62000.000,165000.000,2272000.000,1875000.000,1405000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,6771000.000,13221000.000,62444000.000,70258000.000,74626000.000,54120000.000,46122000.000,52697000.000,46449000.000,16630000.000,42310000.000,21898000.000,59050000.000,14775000.000,14798000.000,25186000.000,85424000.000,84226000.000,82466000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,26000.000,379000.000,121000.000,553000.000,31000.000,16000.000,109000.000,2174000.000,1794000.000,1305000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,5775000.000,12157000.000,60290000.000,67347000.000,69883000.000,43097000.000,5501000.000,18898000.000,24614000.000,5866000.000,32261000.000,14952000.000,52974000.000,7678000.000,10891000.000,21590000.000,82033000.000,81017000.000,78862000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,996000.000,1064000.000,2154000.000,2911000.000,4743000.000,11023000.000,40621000.000,33799000.000,21835000.000,10764000.000,10049000.000,6946000.000,6076000.000,7097000.000,3907000.000,3596000.000,3391000.000,3209000.000,3604000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,56085000.000,65780000.000,98172000.000,106935000.000,110641000.000,97049000.000,99979000.000,90422000.000,83071000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,305000.000,530000.000,265000.000,2346000.000,2693000.000,2428000.000,3309000.000,2157000.000,2562000.000,2447000.000,5620000.000,1361000.000,2218000.000,912000.000,86000.000,85000.000,563000.000,920000.000,940000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,308000.000,530000.000,265000.000,2356000.000,2702000.000,2435000.000,3317000.000,2162000.000,2565000.000,2475000.000,5647000.000,1364000.000,2222000.000,913000.000,86000.000,85000.000,564000.000,922000.000,941000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,3229000.000,7741000.000,6238000.000,7599000.000,7915000.000,7204000.000,7189000.000,4934000.000,2669000.000,1605000.000,1603000.000,507000.000,507000.000,1682000.000,4504000.000,6209000.000,5788000.000,5701000.000,4900000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,3267000.000,7710000.000,5950000.000,7203000.000,7415000.000,6909000.000,7032000.000,4838000.000,2624000.000,1592000.000,1543000.000,495000.000,500000.000,1703000.000,4599000.000,6205000.000,5546000.000,5552000.000,4794000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,15635000.000,18402000.000,22075000.000,23642000.000,22525000.000,15556000.000,12343000.000,11533000.000,7600000.000,7604000.000,8884000.000,13232000.000,14699000.000,13750000.000,19918000.000,22087000.000,21607000.000,23609000.000,22593000.000
