,2011-06-30,2011-09-30,2012-03-31,2012-06-30
AmortizationOfIntangibleAssets,,,1000.000,
AssetImpairmentCharges,,,435000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,642000.000,
ComprehensiveIncomeNetOfTax,3009000.000,1510000.000,-212000.000,658000.000
CostOfGoodsSold,25668000.000,14435000.000,18839000.000,20055000.000
Depreciation,,,665000.000,
DepreciationNonproduction,74000.000,77000.000,,
EarningsPerShareBasic,0.120,0.060,-0.020,0.030
EarningsPerShareDiluted,0.120,0.060,-0.020,0.030
EffectOfExchangeRateOnCashAndCashEquivalents,,,81000.000,
ForeignCurrencyTransactionGainLossUnrealized,,,-2000.000,
GainLossOnDispositionOfProperty,,-150000.000,,
GrossProfit,5021000.000,3112000.000,2120000.000,2219000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3120000.000,1596000.000,-29000.000,704000.000
IncomeTaxExpenseBenefit,694000.000,442000.000,452000.000,152000.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,852000.000,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,-3978000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,452000.000,
IncreaseDecreaseInInventories,,,-726000.000,
IncreaseDecreaseInRestrictedCash,,,1423000.000,
InterestExpense,228000.000,220000.000,251000.000,265000.000
InterestPaid,,,-251000.000,
InvestmentIncomeInterest,25000.000,38000.000,14000.000,24000.000
NetCashProvidedByUsedInFinancingActivities,,,5692000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,5692000.000,
NetCashProvidedByUsedInInvestingActivities,,,-2279000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2279000.000,
NetCashProvidedByUsedInOperatingActivities,,,-2771000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2771000.000,
NetIncomeLoss,2426000.000,1154000.000,-481000.000,552000.000
OperatingIncomeLoss,3449000.000,1799000.000,174000.000,941000.000
OtherAmortizationOfDeferredCharges,16000.000,16000.000,16000.000,17000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,583000.000,356000.000,269000.000,106000.000
OtherNonoperatingExpense,142000.000,26000.000,,
OtherNonoperatingIncome,16000.000,5000.000,34000.000,4000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,856000.000,
ProceedsFromIssuanceOfLongTermDebt,,,12490000.000,
RepaymentsOfLongTermDebt,,,6798000.000,
Revenues,30689000.000,17547000.000,20959000.000,22274000.000
SalesRevenueNet,30689000.000,17547000.000,20959000.000,22274000.000
SellingGeneralAndAdministrativeExpense,1482000.000,1070000.000,1351000.000,1119000.000
WeightedAverageNumberOfDilutedSharesOutstanding,20512689.000,20509123.000,20509123.000,20509123.000
WeightedAverageNumberOfSharesOutstandingBasic,20509123.000,20509123.000,20509123.000,20509123.000
