,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,35371000.000,39281000.000,42034000.000,37487000.000,43304000.000,46005000.000,49419000.000,41688000.000,43205000.000,52426000.000,54285000.000,49501000.000,64026000.000,61981000.000,60541000.000,72134000.000,71399000.000,69177000.000,72966000.000,95593000.000
AccountsPayableCurrent,1543000.000,1031000.000,2020000.000,1654000.000,1523000.000,1141000.000,1859000.000,1557000.000,931000.000,772000.000,1180000.000,3515000.000,4913000.000,2240000.000,2542000.000,2196000.000,2916000.000,2860000.000,3026000.000,3164000.000
AccountsReceivableGrossCurrent,18223000.000,20573000.000,23327000.000,33128000.000,33073000.000,31441000.000,33330000.000,51922000.000,39712000.000,45242000.000,55220000.000,63417000.000,58007000.000,63072000.000,73342000.000,91264000.000,95840000.000,87255000.000,95297000.000,140072000.000
AccountsReceivableNetCurrent,18026000.000,20421000.000,22924000.000,32708000.000,32553000.000,30711000.000,32863000.000,51261000.000,38899000.000,44465000.000,54453000.000,62597000.000,57004000.000,62085000.000,72271000.000,89583000.000,93979000.000,85135000.000,92888000.000,135459000.000
AccountsReceivableRelatedPartiesNoncurrent,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,
AccruedEmployeeBenefitsCurrent,7651000.000,10130000.000,12153000.000,8160000.000,9902000.000,11667000.000,13379000.000,9423000.000,11724000.000,13793000.000,16045000.000,12009000.000,14510000.000,17534000.000,18538000.000,14848000.000,16626000.000,20435000.000,20314000.000,20500000.000
AccruedLiabilitiesCurrent,5288000.000,5048000.000,6239000.000,6198000.000,5034000.000,5879000.000,6305000.000,6578000.000,5763000.000,9013000.000,11099000.000,8511000.000,10552000.000,14124000.000,11198000.000,16667000.000,16780000.000,12751000.000,18627000.000,23709000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,46634000.000,48938000.000,50704000.000,51597000.000,52212000.000,54823000.000,56324000.000,58637000.000,59585000.000,60637000.000,63228000.000,66814000.000,70820000.000,74611000.000,78081000.000,82499000.000,86534000.000,91022000.000,93969000.000,97985000.000
AdditionalPaidInCapital,194593000.000,196373000.000,221046000.000,241405000.000,250185000.000,261238000.000,270519000.000,279061000.000,287459000.000,294013000.000,303568000.000,313801000.000,320557000.000,329062000.000,343166000.000,352626000.000,368519000.000,380741000.000,403459000.000,411696000.000
AllowanceForDoubtfulAccountsReceivable,,,403000.000,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,197000.000,152000.000,403000.000,420000.000,520000.000,730000.000,467000.000,661000.000,813000.000,777000.000,767000.000,820000.000,1003000.000,987000.000,1071000.000,1681000.000,1861000.000,2120000.000,2409000.000,4613000.000
Assets,442201000.000,417683000.000,518767000.000,549974000.000,580232000.000,545506000.000,599655000.000,611695000.000,616465000.000,758255000.000,794715000.000,842843000.000,875081000.000,858996000.000,888739000.000,976742000.000,991959000.000,1087103000.000,1343351000.000,1305801000.000
AssetsCurrent,294730000.000,273184000.000,347287000.000,382143000.000,407460000.000,349763000.000,405272000.000,416794000.000,423123000.000,449862000.000,493307000.000,543067000.000,580543000.000,561592000.000,586775000.000,666906000.000,681543000.000,773359000.000,790942000.000,761928000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,4265000.000,4236000.000,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,3111000.000,3126000.000,3180000.000,3940000.000,1925000.000,727000.000,739000.000,,0.000,0.000,0.000,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,1806000.000,684000.000,695000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,1300000.000,1000000.000,600000.000,300000.000,300000.000,100000.000,100000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,300000.000,300000.000,300000.000,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,24000000.000,,,,27400000.000,,,,29900000.000,
CashAndCashEquivalentsAtCarryingValue,261340000.000,238861000.000,305052000.000,329182000.000,354982000.000,309094000.000,359958000.000,353340000.000,370894000.000,386352000.000,413301000.000,451842000.000,496379000.000,477992000.000,500918000.000,562441000.000,568993000.000,666634000.000,678300000.000,609416000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1000000000.000,1000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,26713000.000,26794000.000,31771000.000,33483000.000,33981000.000,34758000.000,34746000.000,35024000.000,35185000.000,35302000.000,35479000.000,35725000.000,35797000.000,35932000.000,36055000.000,36547000.000,36925000.000,36981000.000,37247000.000,37477000.000
CommonStockSharesOutstanding,,,,,,,34746000.000,,,,,,,,35936000.000,36202000.000,36580000.000,36636000.000,36902000.000,37132000.000
CommonStockValue,27000.000,27000.000,32000.000,34000.000,34000.000,35000.000,35000.000,36000.000,36000.000,35000.000,36000.000,36000.000,36000.000,36000.000,36000.000,36000.000,38000.000,38000.000,37000.000,38000.000
DebtInstrumentInterestRateAtPeriodEnd,,,,,,,0.029,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,12640000.000,,,,11511000.000,,,,12454000.000,,,,18146000.000,,,,18783000.000,
DeferredRevenueCurrent,2042000.000,2107000.000,2109000.000,3168000.000,3220000.000,3129000.000,3243000.000,4001000.000,3671000.000,3373000.000,3305000.000,4635000.000,3662000.000,2882000.000,2203000.000,3712000.000,4103000.000,3571000.000,3092000.000,14689000.000
DeferredTaxAssetsGross,,,22045000.000,,,,24162000.000,,,,24159000.000,,,,27983000.000,,,,,
DeferredTaxAssetsGrossCurrent,,,11855000.000,,,,1985000.000,,,,11006000.000,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,10190000.000,,,,22177000.000,,,,13153000.000,,,,27983000.000,,,,35092000.000,
DeferredTaxAssetsLiabilitiesNet,,,9405000.000,,,,12651000.000,,,,11705000.000,,,,9837000.000,,,,16309000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,11855000.000,,,,1985000.000,,,,11006000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,9762000.000,7358000.000,-2450000.000,,,,10666000.000,,,,699000.000,,,,9837000.000,,,,,
DeferredTaxAssetsNetCurrent,,,11855000.000,11855000.000,11855000.000,1985000.000,1985000.000,1985000.000,2027000.000,1985000.000,11006000.000,11006000.000,9371000.000,5755000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,9870000.000,10666000.000,10639000.000,10624000.000,9329000.000,699000.000,699000.000,287000.000,75000.000,9837000.000,9837000.000,9837000.000,10261000.000,16309000.000,16539000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,4255000.000,,,,13410000.000,,,,34000.000,,,,1725000.000,,,,1349000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,38500000.000,,,,10900000.000,,,,100000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,47000000.000,,,,30900000.000,,,,22700000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,286000.000,,,,609000.000,,,,579000.000,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,1532000.000,,,,2523000.000,,,,2680000.000,,,,4270000.000,,,,5541000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,,,,,,,,,3100000.000,,,,3500000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,3827000.000,,,,5182000.000,,,,9238000.000,,,,14970000.000,,,,20122000.000,
