,2011-06-25
CostOfRevenue,1145141.000
EarningsPerShareBasicAndDiluted,-149.370
GainLossOnSaleOfPropertyPlantEquipment,-32277.000
GeneralAndAdministrativeExpense,464491.000
GrossProfit,660136.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4413143.000
InsuranceCommissionsAndFees,885442.000
InterestAndFeeIncomeLoansAndLeases,2382959.000
InterestExpense,1874464.000
InterestIncomeExpenseAfterProvisionForLoanLoss,-1858752.000
InterestIncomeExpenseNet,508495.000
LaborAndRelatedExpense,2741662.000
LateFeeIncomeGeneratedByServicingFinancialAssetsAmount,324017.000
LeaseAndRentalExpense,862746.000
NetIncomeLoss,-4413143.000
NoninterestIncomeOtherOperatingIncome,36863.000
OperatingExpenses,4769174.000
OperatingIncomeLoss,-4380866.000
OtherCostAndExpenseOperating,700275.000
ProvisionForOtherCreditLosses,2367247.000
RevenueFromRelatedParties,340602.000
Revenues,388308.000
SalesRevenueGoodsNet,1805277.000
SalesRevenueNet,388308.000
