,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-601000.000,-1212000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,993000.000,507000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,349000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6513000.000,12388000.000,11953000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,379000.000,,
AllocatedShareBasedCompensationExpense,6530000.000,12388000.000,11953000.000
AmortizationOfDebtDiscountPremium,1250000.000,5000.000,0.000
AmortizationOfFinancingCosts,203000.000,39000.000,0.000
AssetImpairmentCharges,,,9059000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,167118000.000,30583000.000,
ComprehensiveIncomeNetOfTax,,-73516000.000,-89275000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,500000.000,30000.000,0.000
ConversionOfStockAmountConverted1,123982000.000,0.000,0.000
ConversionOfStockAmountIssued1,0.000,0.000,
DebtConversionConvertedInstrumentAmount1,1095000.000,0.000,0.000
DebtConversionOriginalDebtAmount1,26206000.000,0.000,0.000
Depreciation,2051000.000,,
DerivativeGainLossOnDerivativeNet,-300000.000,,
DilutiveSecurities,,0.000,
EarningsPerShareBasic,-3.240,-3.020,
EarningsPerShareBasicAndDiluted,,,-3.180
EarningsPerShareDiluted,-3.240,-3.020,
ExtinguishmentOfDebtAmount,0.000,0.000,
FairValueAdjustmentOfWarrants,2151000.000,0.000,0.000
FairValueOfAssetsAcquired,,,200000.000
FinancingInterestExpense,28000.000,344000.000,406000.000
GainLossOnDerivativeInstrumentsNetPretax,4032000.000,0.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,,-38000.000,1000.000
GainsLossesOnExtinguishmentOfDebt,-8331000.000,0.000,0.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,
IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,3000.000,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,16226000.000,24667000.000,30053000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-21392000.000,-24982000.000,-30352000.000
IncomeTaxReconciliationNondeductibleExpenseAmortization,756000.000,0.000,0.000
IncomeTaxReconciliationOtherAdjustments,537000.000,607000.000,11000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,79000.000,0.000,0.000
IncomeTaxReconciliationTaxCreditsResearch,-3137000.000,516000.000,544000.000
IncreaseDecreaseInAccountsPayableTrade,-3399000.000,-692000.000,953000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,2394000.000,3179000.000,7502000.000
IncreaseDecreaseInDeferredRevenue,-83000.000,,
IncreaseDecreaseInDerivativeLiabilities,-7073000.000,0.000,0.000
IncreaseDecreaseInOtherNoncurrentAssets,1621000.000,-29000.000,151000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,999000.000,192000.000,5591000.000
IncreaseDecreaseInPrepaidRent,-549000.000,-200000.000,-48000.000
IncreaseDecreaseInRestrictedCash,-75000.000,-75000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,0.000,0.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,0.000,
InterestExpense,10672000.000,1190000.000,1082000.000
InterestExpenseDebt,271000.000,0.000,0.000
InterestExpenseDebtExcludingAmortization,1182000.000,802000.000,676000.000
InterestPaid,1182000.000,802000.000,676000.000
InvestmentIncomeNonoperating,44000.000,231000.000,1170000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,379000.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,229091000.000,142592000.000,-2642000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,229091000.000,142592000.000,-2642000.000
NetCashProvidedByUsedInInvestingActivities,-6900000.000,-56340000.000,-75499000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6900000.000,-56340000.000,-75499000.000
NetCashProvidedByUsedInOperatingActivities,-55073000.000,-55669000.000,-59827000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-55073000.000,-55669000.000,-59827000.000
NetIncomeLoss,-62917000.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,-62917000.000,-73476000.000,
NetIncomeLossAvailableToCommonStockholdersDiluted,-62917000.000,-73476000.000,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,1348000.000,487000.000,200000.000
NotesAssumed1,1050000.000,0.000,0.000
OperatingExpenses,52433000.000,72617000.000,88515000.000
OperatingIncomeLoss,-52050000.000,-72317000.000,-88215000.000
OperatingLeasesRentExpenseNet,5200000.000,5300000.000,5300000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-40000.000,-5000.000
OtherNonoperatingIncomeExpense,-234000.000,-327000.000,-535000.000
PaymentOfFinancingAndStockIssuanceCosts,,,243000.000
PaymentsForRepurchaseOfWarrants,1438000.000,0.000,0.000
PaymentsOfStockIssuanceCosts,9000000.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,993000.000,507000.000
PaymentsToAcquireInProcessResearchAndDevelopment,,,1800000.000
PaymentsToAcquireInvestments,,54087000.000,280681000.000
PaymentsToAcquirePropertyPlantAndEquipment,6975000.000,3328000.000,1670000.000
ProceedsFromIssuanceInitialPublicOffering,102672000.000,,0.000
ProceedsFromIssuanceOfCommonStock,131880000.000,10021000.000,0.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,0.000,0.000,
ProceedsFromIssuanceOfWarrants,0.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,,1000000.000,207650000.000
ProceedsFromNotesPayable,6750000.000,0.000,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,2000.000
ProceedsFromSaleOfShortTermInvestments,,,1000000.000
ProceedsFromStockOptionsExercised,1771000.000,2753000.000,1649000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,228000.000,2598000.000,3541000.000
RepaymentsOfNotesPayable,12316000.000,2652000.000,0.000
ResearchAndDevelopmentExpense,33390000.000,47529000.000,50381000.000
