,2011-09-30,2012-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,-915298.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,1228526.000
AmortizationOfDebtDiscountPremium,,119167.000
ConversionOfStockAmountIssued1,,1302000.000
ConversionOfStockSharesIssued1,,1350000.000
CostOfGoodsSold,1091694.000,909630.000
DebtConversionConvertedInstrumentSharesIssued1,,65100000.000
Depreciation,,2694.000
EarningsPerShareBasicAndDiluted,0.000,0.000
GeneralAndAdministrativeExpense,911362.000,1334247.000
GrossProfit,364872.000,416598.000
IncreaseDecreaseInAccountsPayable,,243578.000
IncreaseDecreaseInAccountsReceivable,,528353.000
IncreaseDecreaseInAccruedLiabilities,,-101126.000
IncreaseDecreaseInCustomerDeposits,,10000.000
IncreaseDecreaseInInventories,,-313164.000
IncreaseDecreaseInOtherAccruedLiabilities,,723541.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-3323.000
InterestExpense,568176.000,715259.000
InterestPaid,,57755.000
LiabilitiesAssumed1,,915298.000
MarketingAndAdvertisingExpense,1357226.000,561148.000
NetCashProvidedByUsedInFinancingActivities,,533106.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,533106.000
NetCashProvidedByUsedInOperatingActivities,,-343106.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-343106.000
NetIncomeLoss,-2471892.000,-1571632.000
NonoperatingIncomeExpense,-568176.000,-92835.000
OperatingExpenses,2268588.000,1895395.000
OperatingIncomeLoss,-1903716.000,-1478797.000
OtherNoncashExpense,,46768.000
OtherNoncashIncomeExpense,,7398.000
PaymentsOfFinancingCosts,,34314.000
PaymentsToAcquirePropertyPlantAndEquipment,,190000.000
ProceedsFromNotesPayable,,405000.000
ProceedsFromRepaymentsOfLinesOfCredit,,162420.000
Revenues,1456566.000,1326228.000
SalesRevenueNet,1456566.000,1326228.000
StockGrantedDuringPeriodValueSharebasedCompensation,,48704.000
StockOptionPlanExpense,,48704.000
