,2011-12-31,2014-12-31
AdvertisingExpense,,7754.000
CashAndCashEquivalentsPeriodIncreaseDecrease,812558.000,-4246.000
CostOfRevenue,37134094.000,
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,,1.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,25000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,0.050
Depreciation,20407.000,0.000
EarningsPerShareBasic,4.150,-2.000
EarningsPerShareBasicAndDiluted,,-2.000
EarningsPerShareDiluted,4.150,-2.000
EffectOfExchangeRateOnCashAndCashEquivalents,1314.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.165
GeneralAndAdministrativeExpense,1313978.000,364830.000
GrossProfit,1406216.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,118573.000,-364699.000
IncomeTaxExpenseBenefit,9111.000,0.000
IncomeTaxesPaid,42985.000,
IncreaseDecreaseInAccountsPayable,1269705.000,-1904.000
IncreaseDecreaseInAccountsReceivable,366572.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-33879.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,23665.000,134119.000
IncreaseDecreaseInDeferredCharges,878007.000,
IncreaseDecreaseInDeferredRevenue,877007.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,212410.000,
IncreaseDecreaseInRestrictedCash,16.000,
InterestAndDebtExpense,,1007.000
InterestExpense,1685.000,
InterestExpenseDeposits,,1007.000
InterestPaid,456.000,
NetCashProvidedByUsedInFinancingActivities,-4753.000,228238.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-4753.000,228238.000
NetCashProvidedByUsedInInvestingActivities,-13848.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-13848.000,
NetCashProvidedByUsedInOperatingActivities,831159.000,-232484.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,831159.000,-232484.000
NetIncomeLoss,88773.000,-364699.000
NetIncomeLossAttributableToNoncontrollingInterest,20689.000,
NonoperatingIncomeExpense,,130.000
OperatingIncomeLoss,110586.000,-364830.000
OperatingLeasesRentExpenseNet,,0.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,930.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,89703.000,
OtherNonoperatingIncome,9672.000,130.000
OtherOperatingIncome,38755.000,
OtherSalesRevenueNet,471055.000,
PaymentsToAcquirePropertyPlantAndEquipment,13848.000,
PensionExpense,,0.000
ProceedsFromIssuanceOfCommonStock,,260000.000
ProceedsFromRelatedPartyDebt,-4437.000,
ProfitLoss,109462.000,-364699.000
ProvisionForDoubtfulAccounts,21781.000,
RepaymentsOfRelatedPartyDebt,300.000,31762.000
Revenues,38540310.000,
SalesRevenueGoodsNet,37956836.000,
SalesRevenueNet,38501555.000,
SalesRevenueServicesNet,112419.000,
StockIssuedDuringPeriodValueNewIssues,,260000.000
WeightedAverageNumberOfDilutedSharesOutstanding,2140000.000,18221932.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,18221932.000
WeightedAverageNumberOfSharesOutstandingBasic,2140000.000,18221932.000
