,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AmortizationOfDebtDiscountPremium,0.000,0.000,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1830000.000,-606000.000,2186000.000,748000.000,-3823000.000,119000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,0.000,0.000,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,0.000,0.000,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,0.000,0.000,,,
ConversionOfStockAmountConverted1,,,,42000.000,-130000.000,0.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.083,0.083,0.083,
Depreciation,,157000.000,97000.000,106000.000,87000.000,77000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,0.000,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,,
FairValueAdjustmentOfWarrants,,,-174000.000,1743000.000,7000.000,0.000
GeneralAndAdministrativeExpense,2205000.000,1748000.000,2101000.000,2649000.000,3587000.000,2833000.000
IncomeLossFromContinuingOperations,3918000.000,-3430000.000,-4899000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-1197000.000,-1379000.000,-3789000.000,-2842000.000,-1451000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-2233000.000,-3694000.000,-5457000.000,-5646000.000,-3531000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-3430000.000,-5073000.000,-9246000.000,-8488000.000,-4982000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.030,-0.020,0.030,0.680,-0.460,-0.270
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,0.000,0.000,,,
IncomeTaxExpenseBenefit,-5000.000,5000.000,25000.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableTrade,-63000.000,114000.000,-130000.000,1314000.000,-373000.000,-824000.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,0.000,0.000,,,,
IncreaseDecreaseInInterestPayableNet,3000.000,0.000,0.000,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-64000.000,-110000.000,306000.000,467000.000,212000.000,-1264000.000
IncreaseDecreaseInRestrictedCash,0.000,0.000,0.000,,,
InterestExpense,-151000.000,-93000.000,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,227000.000,198000.000,108000.000,121000.000
NetCashProvidedByUsedInFinancingActivities,4117000.000,5169000.000,3584000.000,9685000.000,14868000.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4117000.000,5169000.000,3584000.000,9685000.000,14868000.000,0.000
NetCashProvidedByUsedInInvestingActivities,-64000.000,-2859000.000,2656000.000,-4450000.000,-11283000.000,5977000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-64000.000,-2859000.000,2656000.000,-4450000.000,-11283000.000,5977000.000
NetCashProvidedByUsedInOperatingActivities,-2223000.000,-2916000.000,-4054000.000,-4487000.000,-7408000.000,-5858000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2223000.000,-2916000.000,-4054000.000,-4487000.000,-7408000.000,-5858000.000
NetIncomeLoss,-3918000.000,-3430000.000,-4899000.000,-9246000.000,-8488000.000,-4982000.000
OperatingExpenses,3894000.000,3518000.000,5018000.000,7421000.000,,
OperatingIncomeLoss,3913000.000,-3425000.000,-4874000.000,-9246000.000,-8536000.000,-5083000.000
OtherDepreciationAndAmortization,153000.000,157000.000,97000.000,106000.000,87000.000,
OtherNonoperatingIncome,-132000.000,0.000,0.000,,,
PaymentsForProceedsFromInvestments,,,,,,-6084000.000
PaymentsForProceedsFromShortTermInvestments,,,-2769000.000,4290000.000,11237000.000,
PaymentsForRepurchaseOfWarrants,,,,600000.000,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,48000.000,90000.000,108000.000,161000.000,45000.000,103000.000
PaymentsToAcquireShortTermInvestments,,2769000.000,,,,
ProceedsFromIssuanceOfCommonStock,3602000.000,5023000.000,3576000.000,9554000.000,0.000,
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,0.000,,0.000,,,
ProceedsFromIssuanceOfWarrants,,,829000.000,,,
ProceedsFromIssuanceOrSaleOfEquity,515000.000,146000.000,8000.000,731000.000,12409000.000,0.000
ProceedsFromRepaymentsOfBankOverdrafts,0.000,0.000,,,,
ProceedsFromWarrantExercises,,,,,2459000.000,0.000
RelatedPartyTransactionAmountsOfTransaction,,239000.000,248000.000,164000.000,161000.000,134000.000
RepaymentsOfOtherShortTermDebt,0.000,0.000,0.000,,,
ResearchAndDevelopmentArrangementContractToPerformForOthersCompensationEarned,,918000.000,1113000.000,1344000.000,1386000.000,1185000.000
ResearchAndDevelopmentExpense,1689000.000,1770000.000,2917000.000,4772000.000,4949000.000,2250000.000
SeveranceCosts,-23000.000,5000.000,,,,
ShareBasedCompensation,1135000.000,,872000.000,1222000.000,943000.000,756000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,1.320,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.006,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,13784.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,981666.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.116,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,0.067,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.164,,,,
ShareBasedGoodsAndNonemployeeServicesTransactionQuantityOfSecuritiesIssued,,794423.000,809696.000,23419.000,27411.000,36033.000
StockGrantedDuringPeriodValueSharebasedCompensation,449000.000,195000.000,197000.000,198000.000,108000.000,121000.000
StockIssued1,,,,1633000.000,0.000,
StockIssuedDuringPeriodSharesIssuedForServices,,794423.000,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,-1182606.000,,,,
StockIssuedDuringPeriodValueNewIssues,,,2497000.000,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,1024000.000,835000.000,635000.000
StockIssuedDuringPeriodValueStockOptionsExercised,243000.000,137000.000,8000.000,30000.000,109000.000,
StockOptionPlanExpense,,560000.000,674000.000,1024000.000,835000.000,635000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,137596391.000,161071968.000,13662758.000,18405610.000,18663162.000
