,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AllocatedShareBasedCompensationExpense,700000.000,2200000.000,1100000.000,1300000.000,1400000.000
AmortizationOfFinancingCosts,600000.000,1800000.000,600000.000,-500000.000,700000.000
AmortizationOfFinancingCostsAndDiscounts,600000.000,,,,700000.000
AmortizationOfIntangibleAssets,4900000.000,5500000.000,5900000.000,5400000.000,5400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,400000.000,,,,-400000.000
ComprehensiveIncomeNetOfTax,-5300000.000,26900000.000,14800000.000,-5800000.000,-10400000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,231500000.000,344900000.000,306100000.000,250000000.000,234100000.000
DeferredIncomeTaxExpenseBenefit,0.000,,,,
DefinedContributionPlanCostRecognized,1700000.000,1300000.000,1300000.000,1400000.000,1900000.000
Depreciation,3400000.000,3400000.000,3500000.000,3900000.000,4000000.000
EarningsPerShareBasic,-0.850,-3.180,0.380,0.640,-0.260
EarningsPerShareDiluted,-0.850,-3.180,0.360,0.660,-0.260
EffectOfExchangeRateOnCash,100000.000,,,,0.000
EffectiveIncomeTaxRateContinuingOperations,0.378,,,,0.420
GainLossOnSaleOfPropertyPlantEquipment,100000.000,,,,-100000.000
GoodwillAcquiredDuringPeriod,10300000.000,,,,37200000.000
GoodwillPurchaseAccountingAdjustments,,,,,-100000.000
GrossProfit,97000000.000,168500000.000,138400000.000,111800000.000,100900000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-9000000.000,45000000.000,25600000.000,-9700000.000,-18100000.000
IncomeTaxExpenseBenefit,-3400000.000,18100000.000,10700000.000,-4100000.000,-7600000.000
IncomeTaxesPaid,300000.000,,,,
IncomeTaxesPaidNet,,,,,400000.000
IncreaseDecreaseInAccountsPayable,103500000.000,,,,85800000.000
IncreaseDecreaseInAccruedLiabilities,-5200000.000,,,,-12900000.000
IncreaseDecreaseInIncomeTaxesReceivable,3300000.000,,,,7500000.000
IncreaseDecreaseInInventories,43800000.000,,,,87100000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1000000.000,,,,5400000.000
IncreaseDecreaseInReceivables,44200000.000,,,,29100000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,1445141.000,,
InterestExpense,2600000.000,6500000.000,6300000.000,6700000.000,6200000.000
InterestExpenseDebt,1900000.000,4700000.000,5600000.000,5400000.000,5400000.000
InterestExpenseLesseeAssetsUnderCapitalLease,100000.000,0.000,100000.000,100000.000,100000.000
InterestPaid,2000000.000,,,,5400000.000
NetCashProvidedByUsedInFinancingActivities,23300000.000,,,,113300000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,23300000.000,,,,113300000.000
NetCashProvidedByUsedInInvestingActivities,-33000000.000,,,,-59000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-33000000.000,,,,-59000000.000
NetCashProvidedByUsedInOperatingActivities,10000000.000,,,,-54700000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,10000000.000,,,,-54700000.000
NetIncomeLoss,-5600000.000,26900000.000,14900000.000,-5600000.000,-10500000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-12100000.000,-88600000.000,14900000.000,-5600000.000,-10500000.000
OperatingIncomeLoss,-6400000.000,51500000.000,31900000.000,-3000000.000,-11900000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,300000.000,0.000,-100000.000,-200000.000,100000.000
OtherOperatingActivitiesCashFlowStatement,-200000.000,,,,0.000
OtherOperatingIncome,1200000.000,1000000.000,1200000.000,1400000.000,900000.000
PaymentsForRepurchaseOfCommonStock,100000.000,,,,0.000
PaymentsOfDividends,6500000.000,,,,
PaymentsOfOrdinaryDividends,,,,,0.000
PaymentsToAcquireBusinessesGross,31900000.000,,,,56600000.000
