,2011-09-30,2011-12-31
AccountsPayableCurrent,131725.000,368629.000
AccountsPayableRelatedPartiesCurrent,599439.000,659439.000
AccruedLiabilitiesCurrent,1167556.000,1537355.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,17473.000,
AdditionalPaidInCapitalCommonStock,924415.000,1527062.000
Assets,554958.000,315681.000
AssetsCurrent,464196.000,164252.000
CapitalLeaseObligationsCurrent,2344.000,0.000
Cash,5396.000,62.000
CashAndCashEquivalentsAtCarryingValue,5396.000,62.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,875000000.000,875000000.000
CommonStockSharesIssued,1630288.000,1630288.000
CommonStockSharesOutstanding,1630288.000,1630288.000
CommonStockValue,17.000,118.000
DerivativeLiabilitiesCurrent,,2873.000
DueToOfficersOrStockholdersCurrent,81884.000,92819.000
Liabilities,2611197.000,3271060.000
LiabilitiesAndStockholdersEquity,554958.000,315681.000
LiabilitiesCurrent,2611197.000,3271060.000
LinesOfCreditCurrent,50000.000,50000.000
LongTermDebtNoncurrent,0.000,
LongTermNotesPayable,0.000,
NotesPayable,153820.000,150000.000
NotesPayableRelatedPartiesClassifiedCurrent,345398.000,325000.000
OtherAssetsCurrent,,0.000
PreferredStockParOrStatedValuePerShare,0.000,
PreferredStockSharesAuthorized,20000000.000,0.000
PreferredStockSharesIssued,0.000,20000000.000
PreferredStockSharesOutstanding,0.000,
PreferredStockValue,0.000,0.000
PrepaidExpenseAndOtherAssetsNoncurrent,90371.000,151429.000
PrepaidExpenseCurrent,458800.000,164190.000
PropertyPlantAndEquipmentNet,391.000,0.000
RetainedEarningsAccumulatedDeficit,-2980671.000,-4482559.000
StockholdersEquity,-2056239.000,-2955379.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2056239.000,-2955379.000
