,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,240000.000,257000.000,,,239000.000,219000.000,,,196000.000,216000.000,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,-3314000.000,,,,-1697000.000,,,,218000.000,,,,999000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,35811000.000,,,34286000.000,,,,41000.000,,,,349000.000,,,,-11069000.000,,,,5190000.000
CommonStockDividendsPerShareDeclared,230.000,0.230,0.250,0.250,0.050,0.050,0.050,0.050,0.300,0.300,0.300,,0.300,0.300,0.300,0.300,0.300,0.330,0.330,0.330,0.330
ComprehensiveIncomeNetOfTax,,,,,30950000.000,14322000.000,5197000.000,,29955000.000,15738000.000,5657000.000,,30751000.000,15692000.000,8526000.000,,36027000.000,16346000.000,7379000.000,,22666000.000
CostOfGoodsSold,125818000.000,157832000.000,142459000.000,130399000.000,156901000.000,144950000.000,128787000.000,140608000.000,164363000.000,149039000.000,136495000.000,150672000.000,162520000.000,154483000.000,140263000.000,159214000.000,163973000.000,149059000.000,133627000.000,155326000.000,145783000.000
CostsAndExpenses,187783000.000,224052000.000,206436000.000,193183000.000,220864000.000,208621000.000,194555000.000,211707000.000,236560000.000,221696000.000,208854000.000,228331000.000,235910000.000,226314000.000,216105000.000,233635000.000,237792000.000,220909000.000,205888000.000,242866000.000,213681000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,-2000.000,,,,-1204000.000,,,,0.000,,,,1015000.000
Depreciation,,,,,5449000.000,5436000.000,5459000.000,,5452000.000,5424000.000,5422000.000,,5374000.000,5554000.000,6040000.000,,5676000.000,5672000.000,5734000.000,,5060000.000
DepreciationAndAmortization,5321000.000,5771000.000,5742000.000,5346000.000,5449000.000,5436000.000,5459000.000,5481000.000,5452000.000,5424000.000,5422000.000,5728000.000,5374000.000,5554000.000,6040000.000,5995000.000,5676000.000,5672000.000,5734000.000,5634000.000,5060000.000
