,2016-09-30,2017-03-31
AdministrativeFeesExpense,5667.000,30000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-234464.000
ConversionOfStockAmountIssued1,,188845.000
DirectOperatingCosts,61360.000,215466.000
ExtinguishmentOfDebtAmount,-27500.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.030,-0.080
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,4264.000
IncreaseDecreaseInPrepaidExpense,,64964.000
InvestmentIncomeInterest,,56621.000
InvestmentIncomeInterestAndDividend,3145.000,
NetCashProvidedByUsedInInvestingActivities,,71702.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,71702.000
NetCashProvidedByUsedInOperatingActivities,,-306166.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-306166.000
NetIncomeLoss,-36382.000,-188845.000
NonoperatingIncomeExpense,30645.000,56621.000
OperatingExpenses,67027.000,245466.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1363737.000,2310710.000
