,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,,,,3542000.000
AdjustmentsToAdditionalPaidInCapitalOther,230000.000,,,,
AdvertisingExpense,23181000.000,14293000.000,,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,13062000.000,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,-350000.000,10000.000,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,18385000.000,2836000.000,787000.000,255000.000
AmortizationOfDebtDiscountPremium,411000.000,307000.000,192000.000,57000.000,
AmortizationOfIntangibleAssets,2800000.000,4300000.000,4200000.000,2800000.000,3542000.000
AssetImpairmentCharges,,,,,998000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,1700000.000
CapitalExpendituresIncurredButNotYetPaid,,,11000.000,,182000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,5998000.000,27038000.000,29948000.000,2644000.000,-26195000.000
ComprehensiveIncomeNetOfTax,55140000.000,71163000.000,4427000.000,13510000.000,5691000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,-635000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,5056000.000
CostOfRevenue,61325000.000,49094000.000,42541000.000,34142000.000,36734000.000
CurrentFederalTaxExpenseBenefit,1482000.000,769000.000,,8951000.000,3666000.000
CurrentForeignTaxExpenseBenefit,,1188000.000,,,
CurrentIncomeTaxExpenseBenefit,1984000.000,1951000.000,2000.000,9027000.000,4615000.000
CurrentStateAndLocalTaxExpenseBenefit,502000.000,-6000.000,2000.000,76000.000,949000.000
DeferredFederalIncomeTaxExpenseBenefit,-3873000.000,-5942000.000,-1774000.000,7203000.000,-637000.000
DeferredForeignIncomeTaxExpenseBenefit,-5760000.000,-22525000.000,-2484000.000,5056000.000,5114000.000
DeferredIncomeTaxExpenseBenefit,-10945000.000,-29007000.000,-4423000.000,12863000.000,4418000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-1312000.000,-540000.000,-165000.000,604000.000,-59000.000
Depreciation,500000.000,600000.000,600000.000,800000.000,1191000.000
DepreciationDepletionAndAmortization,3302000.000,4858000.000,4823000.000,3585000.000,4733000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,-1301000.000,,,,
