,2013-07-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-241.000,,,,,,,,-3094.000,,,,-79285.000,
EarningsPerShareBasic,,0.000,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,,-0.000,0.000,,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.000,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,0.165,
ExtinguishmentOfDebtAmount,,,,,,33649.000,,,,,,,,,
GeneralAndAdministrativeExpense,1285.000,720.000,405.000,,,11.000,14369.000,-8333.000,3320.000,2500.000,2500.000,2500.000,112802.000,25611.000,40.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-4720.000,,,,,,,,,,,,-532.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-1905.000,-3800.000,,-6761.000,-25293.000,-7278.000,-8885.000,-12950.000,-7230.000,-8774.000,-84144.000,-25611.000,-21255.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,,,,,,,,,-25079.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,-88.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,-532.000,
IncomeTaxesPaid,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,-7011.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,-3905.000,,,,,,,,-55024.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,,-2100.000,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,-2101.000,,,,,
InterestPaid,,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,11490.000,,,,10666.000,,,,7755.000,,,,-750.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,11490.000,,,,10666.000,,,,7755.000,,,,-750.000,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-11731.000,,,,-10666.000,,,,-10849.000,,,,-78535.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-11731.000,,,,-10666.000,,,,-10849.000,,,,-78535.000,
NetIncomeLoss,-5535.000,-4720.000,-1905.000,-3800.000,-3950.000,-6761.000,-25293.000,-7278.000,-8885.000,-12950.000,-7230.000,-8774.000,-85094.000,-25611.000,-21255.000
OperatingExpenses,5535.000,4720.000,1905.000,3800.000,3950.000,6761.000,25293.000,7278.000,8885.000,12950.000,7230.000,8774.000,91348.000,25611.000,21255.000
OperatingIncomeLoss,,,,,,,,,,,,,,-25611.000,
PaymentsForHedgeInvestingActivities,,0.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,,,,,,,,,97775.000,
ProceedsFromRelatedPartyDebt,,,,,,10666.000,,,,7755.000,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,,-98525.000,
ProfessionalFees,4250.000,4000.000,1500.000,3800.000,3800.000,6750.000,10924.000,15611.000,5565.000,10450.000,4730.000,6274.000,,,21215.000
ProfitLoss,,-4720.000,,,,,,,,,,,,,
RelatedPartyTransactionAmountsOfTransaction,,11490.000,,,,,,,,,,,,,
Revenues,,0.000,,,,,,,,,,,,,
SalesRevenueNet,,0.000,,,,,,,,,,,,,
TaxAdjustmentsSettlementsAndUnusualProvisions,,0.000,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,10206000.000,10206000.000,,10206000.000,10206000.000,10206000.000,-20412000.000,10206000.000,10206000.000,10206000.000,-14748000.000,35425200.000,35425200.000
WeightedAverageNumberOfSharesOutstandingBasic,10022391.000,10206000.000,,,,,,,,,,,,,
