,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,,,,113100.000
AmortizationOfDeferredCharges,,,,,,,,,,,87265.000,,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2023051.000,,,,-1747792.000,,,,-392729.000,,,,-1043206.000,,,,-62651.000,,,,-105413.000
ComprehensiveIncomeNetOfTax,1002228.000,365404.000,143067.000,44916.000,-73344.000,161160.000,191069.000,553386.000,176816.000,-10442.000,-388360.000,-337247.000,336165.000,-425012.000,157288.000,-7837.000,-1413592.000,-1409876.000,-347543.000,-1171529.000,-497470.000,-1749875.000,-181080.000
ConcentrationRiskPercentage1,,,,,,,,0.930,,,,,,,,,,,,,,,
CostOfGoodsAndServicesSoldDepreciationAndAmortization,,,,,,,,,,,,,,,,,,,243775.000,,,,
CostOfGoodsSold,3180480.000,1879605.000,495331.000,2240098.000,1110899.000,1973118.000,637123.000,1006004.000,662091.000,1162899.000,1235521.000,1462192.000,2035094.000,3590826.000,883303.000,946924.000,2231389.000,1426845.000,1512140.000,626086.000,1462330.000,2227422.000,804079.000
CostOfRevenue,3763915.000,2096091.000,777840.000,2792866.000,1447226.000,2406014.000,887638.000,1044491.000,913835.000,1286175.000,1343165.000,1492399.000,2057913.000,3603146.000,894527.000,963099.000,2248147.000,1431606.000,1708835.000,626086.000,1543016.000,2014555.000,910259.000
CostOfServices,583435.000,216486.000,282509.000,552768.000,336327.000,432896.000,250515.000,38487.000,251744.000,123276.000,107644.000,30207.000,22819.000,12320.000,11224.000,16175.000,16758.000,4761.000,196695.000,0.000,80686.000,-212867.000,106180.000
DebtConversionConvertedInstrumentAmount1,,,,,,,994836.000,,,,0.000,,,,,,,,,,,,
