,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,406447000.000,,,,638004000.000,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,11098000.000,,,,,,,,,,,,,,,337057000.000,
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,110540000.000,,,,173274000.000,,,171512000.000,,,,161083000.000,,,,165289000.000,
AccruedInvestmentIncomeReceivable,10050000.000,10997000.000,14437000.000,17243000.000,15220000.000,18536000.000,22222000.000,21185000.000,24399000.000,27800000.000,30376000.000,31146000.000,42173000.000,42952000.000,38167000.000,49814000.000,51487000.000,57179000.000,55940000.000,52569000.000,54680000.000,63455000.000
AccruedSalesCommissionCurrentAndNoncurrent,,,,,,65708000.000,,,,100780000.000,,,157232000.000,,,,213843000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,41250000.000,,,,62701000.000,,,92251000.000,,,,133739000.000,,,,181152000.000,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,-8164000.000,32471000.000,69484000.000,56123000.000,-2348000.000,-48545000.000,-61118000.000,-130262000.000,-97348000.000,-31791000.000,-51024000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,16404000.000,-2207000.000,22456000.000,14955000.000,49938000.000,64231000.000,36970000.000,-26620000.000,-8000000.000,-8164000.000,32471000.000,69484000.000,56123000.000,-2348000.000,-48545000.000,-61118000.000,-130262000.000,-97348000.000,-31791000.000,-51024000.000,-125722000.000,-97806000.000
AdditionalPaidInCapital,554994000.000,556465000.000,585623000.000,595096000.000,756814000.000,761105000.000,762899000.000,760474000.000,1029274000.000,1033084000.000,1031473000.000,1031340000.000,1022769000.000,1117882000.000,1118231000.000,1122504000.000,1383492000.000,1381282000.000,1380153000.000,1376463000.000,1384922000.000,1386385000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,14989000.000,,,,32132000.000,,,45024000.000,,,,74563000.000,,,,72867000.000,
