,2012-02-02,2012-12-31,2013-12-31,2015-02-27
AdjustmentsToAdditionalPaidInCapitalOther,,,,436000000.000
AmortizationOfIntangibleAssets,,450000000.000,425000000.000,408000000.000
AmortizationOfLeasedAsset,,,6696000000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,169000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,180000000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,-34000000.000,-523000000.000,-17000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,177000000.000,239000000.000,169000000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,15262000000.000,6536000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,211000000.000,762000000.000,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,5319000000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,349000000.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,,,,1416000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16163000000.000,,,
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,,,,2000000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,196000000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,-42000000.000,0.000,56000000.000,-6000000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-746000000.000,-97000000.000,441000000.000,-290000000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,767000000.000,79000000.000,-456000000.000,197000000.000
ComprehensiveIncomeNetOfTax,7165000000.000,7371000000.000,6110000000.000,7691000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,75000000.000,43000000.000,147000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,7446000000.000,6153000000.000,7838000000.000
CostOfGoodsSold,135000000.000,99000000.000,108000000.000,104000000.000
CostsAndExpenses,38070000000.000,38084000000.000,36748000000.000,35084000000.000
CurrentFederalTaxExpenseBenefit,,-40000000.000,-1287000000.000,-316000000.000
CurrentForeignTaxExpenseBenefit,,1460000000.000,1020000000.000,1222000000.000
CurrentIncomeTaxExpenseBenefit,,1368000000.000,-268000000.000,848000000.000
DeferredFederalIncomeTaxExpenseBenefit,,30000000.000,-474000000.000,-156000000.000
DeferredForeignIncomeTaxExpenseBenefit,,-834000000.000,-269000000.000,-425000000.000
DeferredIncomeTaxExpenseBenefit,-41000000.000,-877000000.000,-724000000.000,-710000000.000
Depreciation,,,,6245000000.000
DepreciationDepletionAndAmortization,7114000000.000,7055000000.000,7313000000.000,6859000000.000
DerivativeNetHedgeIneffectivenessGainLoss,,,,-77000000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,-2027000000.000,14000000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,-1781000000.000,15000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,-484000000.000,-349000000.000
